gene	p-value	label	index
TIAL1	0.4190505828386742	0	10297
ANK1	0.419069470436897	0	440
SMC4	0.4191857089696314	0	9497
SH3GLB2	0.419346047499242	-1	9090
ELL3	0.4195037224546561	0	3074
ELK3	0.419904065820027	0	3070
MRPL53	0.4200310922075152	0	6141
UTP6	0.4200969510592091	-1	11154
APH1A	0.4201725871092725	0	556
DDX39A	0.4202103443228779	-1	2552
BTNL8	0.4202490435030784	0	1156
MAPKAPK2	0.4203757010323738	0	5746
RPL6	0.4207961592497407	0	8658
LDHA	0.4209089995926444	0	5369
NPTN	0.4211545698088282	0	6721
RSPRY1	0.4212043450675024	0	8742
EXOC1	0.4214319358850381	0	3259
NOXA1	0.4216537206055605	0	6697
PPIL4	0.4217880350602327	0	7757
SPIN2A	0.4220298996262605	0	9686
MVK	0.4222080126767188	0	6268
RNF213	0.4223389555445653	0	8582
KY	0.4224481116401531	0	5298
HYPK	0.4225750586235222	0	4617
GAS1	0.4225923204549579	0	3837
NSUN4	0.4226586488998953	0	6787
CXCR3	0.4226663576931869	0	2387
MED6	0.4232906895351943	-1	5869
TBC1D20	0.4233291781314728	0	10093
BNIP2	0.4234048809306798	0	1083
AGO2	0.4234298953805101	0	276
FHDC1	0.4234482625547707	0	3588
CTTN	0.4235123257161837	0	2351
ACVR2B	0.4235894046797052	0	162
NAF1	0.4236780610417786	0	6380
TMEFF1	0.4238774018488193	0	10388
PEX2	0.4240122145847703	0	7321
HIPK3	0.4240782937628782	0	4399
ARID5B	0.4240967589725721	0	682
DUSP16	0.4241023836144275	0	2884
HAO1	0.4241224792285643	0	4284
BBS4	0.4241728108057424	0	979
POMGNT1	0.4242066577331597	0	7704
NOVA2	0.4242452505865073	0	6694
FGF9	0.4243147031693193	0	3576
MED10	0.4246188527037491	0	5849
PRKAR1A	0.424746173472371	0	7879
PEX16	0.4249410238075247	0	7319
PEX11A	0.4250193640760727	0	7313
TOPORS	0.4250996450877919	0	10576
TRA2B	0.4252174444579578	0	10622
ZNF440	0.4252799022819427	-1	11733
KPNA7	0.4255836841060338	0	5235
ACTN4	0.4257202531218587	0	149
SRPX	0.4257246778174479	0	9760
PDGFRL	0.4258137203628538	0	7253
AFMID	0.4259103632026251	0	260
CRAT	0.4262081992786783	0	2237
PICALM	0.4265852678499799	0	7421
CROT	0.4267187089532306	0	2266
LRP5	0.4268281236227808	0	5517
PEX7	0.4269483121221838	0	7327
CDC14B	0.4269768623417468	0	1654
CDC20	0.4270437146550505	0	1656
TXK	0.4272600671976992	0	10913
OSBPL1A	0.4274587202373807	0	6967
MAZ	0.4274652489327309	0	5779
GATAD2A	0.4274676531255788	0	3849
SELPLG	0.427530825646339	0	8947
PMVK	0.4275710568912153	0	7620
MPV17L2	0.4277061995814344	0	6091
PRDM5	0.4278619477738191	0	7844
AACS	0.4280135412787217	0	7
PPA2	0.4280456930303918	0	7731
AP3M1	0.4280669191263949	0	533
UBE2D3	0.4281224993420288	0	10962
BLOC1S6	0.4281678071934798	0	1062
API5	0.428259272307237	0	557
TRAF1	0.4283434397167179	0	10626
BDKRB2	0.4284270637432842	0	1020
YES1	0.428430087812905	0	11413
PEX26	0.4286372790264333	0	7322
UPP2	0.4287147692620362	0	11074
BOC	0.4287570964682066	0	1086
LYPD3	0.4287635802195433	0	5616
SLC12A2	0.4287715307565949	0	9182
POLH	0.4287893034566931	0	7670
USP36	0.4287922909007949	0	11122
PAK4	0.4288310655347848	0	7055
PXMP4	0.4290022450219551	0	8123
SLC3A2	0.4291646913707615	0	9366
CDK13	0.4292728683506558	0	1709
CNOT7	0.4292911890449576	0	2069
AP3S1	0.4293999772623158	0	535
TTC9	0.4294282834612446	0	10850
PEX12	0.4295049353585243	0	7316
VAPB	0.4296558109220573	0	11169
TUFT1	0.4298337525511422	0	10901
PNRC1	0.429970350438408	0	7642
HIPK2	0.4300374341828041	0	4398
NBPF3	0.4300650720618865	0	6415
TEAD1	0.4304819113443868	0	10181
CCDC158	0.4304884322918272	0	1479
KIF20A	0.4305248015345919	0	5120
HNRNPDL	0.4305293929556722	0	4458
HMGCS1	0.4305695252847816	0	4435
ABCC3	0.4305915937394637	0	35
AMACR	0.4308047876775266	0	396
ZNF385C	0.4309161071118694	-1	11709
FKBPL	0.4309781558318408	0	3619
ADNP	0.4309789311385556	0	231
CSE1L	0.431139585710087	0	2284
UPP1	0.4315579580844065	0	11073
SLC20A1	0.4315681920242764	0	9222
USH1G	0.431584056565229	-1	11094
PEX11B	0.431649735857469	0	7314
PEX6	0.431688242528118	0	7326
XPNPEP1	0.431882044046065	0	11384
BECN1	0.4318998389424219	0	1023
PTPRU	0.432053942668781	0	8098
ACTR1A	0.4320954583846079	0	151
SLC35E1	0.4322144033598571	-1	9332
SYN3	0.4322663434604635	0	9972
MSRB3	0.4322694011213546	0	6198
PEX1	0.4324813027160659	0	7311
ATF7	0.4325085574905395	0	809
BCS1L	0.4325881477380927	0	1016
DNAJC6	0.4327829793758199	0	2759
NUMBL	0.432796438435136	0	6849
STXBP3	0.432863301013386	-1	9906
RASSF4	0.432925376454618	0	8310
ADAM33	0.432971196555991	0	179
MPV17L	0.4330865882757205	0	6090
SDC3	0.433301890769311	0	8898
PXMP2	0.4335364758651026	0	8122
MIER1	0.4335632638453469	-1	5967
ACADS	0.4336956879108115	0	84
NF1	0.4337662617098944	0	6544
SRM	0.4337887966334816	0	9753
PPP6R3	0.4337930090841253	-1	7825
MAP3K1	0.4339419785912068	0	5709
SMO	0.4340463988502406	0	9512
NAPA	0.4341313652665135	0	6394
WFDC5	0.4341585470836192	0	11325
CA10	0.4341858385567654	0	1291
NUDCD1	0.4342405924117208	0	6823
CA4	0.4342971837007705	0	1297
NDUFB8	0.4343282470318957	0	6486
AMOTL2	0.4344222061985863	0	414
DTX1	0.4345145664740641	0	2868
CDON	0.4345595264051432	0	1739
LGALS3BP	0.4345821992225049	0	5393
ACAT1	0.4345947464998101	0	90
TRMT10C	0.4345948602901927	0	10731
HIBADH	0.4346993956659216	0	4385
TLE4	0.4348212775735312	0	10340
PNPLA8	0.4349874205979801	0	7639
OLFM1	0.4349934579383169	0	6922
KIF2A	0.4350345230224734	0	5130
ETS2	0.4350399166169242	0	3239
GLI2	0.4351228268123828	0	3969
PASK	0.4351961298943375	0	7107
HSPA1L	0.4352367209131949	0	4573
BAP1	0.4354325589269087	0	963
DCTN1	0.435541218927951	0	2519
KIF5A	0.4355442105639373	0	5137
INCENP	0.4357537820332762	0	4768
SATB2	0.435909098124396	0	8827
SSBP2	0.4359173601009136	0	9780
PPP4R2	0.4359404197156715	0	7820
MCM4	0.4361826699554779	0	5813
PES1	0.4361970819465479	0	7310
IGF2BP1	0.4364047468747015	0	4677
DDX56	0.4364842015791323	0	2567
SLC12A9	0.4365326734348519	0	9189
NSMAF	0.4365626479232652	0	6780
ERCC2	0.4366006074372682	0	3192
TRADD	0.4367926922478907	0	10625
FGF17	0.4368516850330544	0	3568
SPIN4	0.4369564348015918	0	9688
SASS6	0.4370842198622557	0	8823
EPO	0.4371371776554472	0	3174
CD5	0.4371436553373161	0	1630
NUMB	0.4371946077584355	0	6848
SDC2	0.4372072869477718	0	8897
COL4A3	0.4373616929158721	0	2124
ZNF385B	0.43753547910184	0	11708
MEF2A	0.4376419365888305	0	5871
PPM1K	0.4376759869727145	0	7768
BTG3	0.4377310618435923	0	1145
SND1	0.4378268828104045	0	9544
MRPL48	0.4378825146659713	0	6136
STRN	0.4378943690396106	0	9887
CAPN2	0.4379772057763683	0	1384
ANPEP	0.4380525592310146	0	502
PSMB4	0.4381649296004596	0	7991
HMGB1	0.4382048631992243	0	4431
DOLPP1	0.4383268862548165	0	2798
LUC7L3	0.4383747772218597	0	5599
FBL	0.4384604499134266	0	3456
GFM1	0.4385044713802084	0	3898
SLFN13	0.4385638946503056	0	9456
PPWD1	0.4387718533076953	0	7829
ARID1B	0.4388839504051998	0	674
SNAP25	0.4389076236479682	0	9534
MDH2	0.4391586506881776	0	5835
EEF1A2	0.4393790432746363	0	2968
ABHD13	0.4393801805271746	0	53
DDX42	0.4394917453030739	0	2556
PEX13	0.4395348761280221	0	7317
MS4A1	0.4396289023704635	0	6173
SLC1A7	0.4396358426582628	0	9221
SF1	0.4397067205691742	0	9029
XYLT1	0.4398322387839711	0	11403
BTN1A1	0.4401096732438163	0	1149
CKS1B	0.4401364536316535	0	1947
WTIP	0.4402639150336835	0	11363
GDF6	0.4405040847136536	0	3878
TMPO	0.4407052170139905	0	10487
ETS1	0.4408150864846465	0	3238
DNAJB7	0.441256168798549	0	2740
SMC1A	0.4413177321662073	0	9493
GLDC	0.441336271874367	0	3964
DUS3L	0.4414637529458847	0	2878
EGR1	0.4415454486710195	0	3003
BMI1	0.4415481964633648	0	1067
NDUFB6	0.441566401054827	0	6485
OBSL1	0.4416502003218945	0	6898
ANP32B	0.4418659260700136	-1	500
NOP2	0.4418893665596424	-1	6682
LGALS8	0.4419044391236651	0	5396
BTN2A1	0.4419426648820287	0	1150
KLHDC3	0.4419540196441714	0	5169
RBFOX1	0.4419712323189197	0	8322
ICAM1	0.4422224618891858	0	4624
GGA1	0.4422277603172566	0	3906
HAX1	0.442294091655997	0	4305
SFXN5	0.4423558795501586	0	9052
MPDZ	0.442417424416727	0	6070
TDRD3	0.4424208571160404	0	10175
SREBF1	0.4425915597495098	0	9743
PRKAA1	0.4427598910871223	0	7870
TMEM130	0.4427730667180777	-1	10399
PEX3	0.4429347497863278	0	7323
CDRT4	0.4432386870232674	0	1743
CD53	0.4432646151426438	0	1632
TMEM74	0.4434112296871936	0	10470
DSTYK	0.4435623736633262	0	2860
FAR1	0.4439605235888936	0	3434
ACOT8	0.4439656093367195	0	114
PROM1	0.4440720433019802	0	7912
CIAO1	0.444236910513613	0	1921
IFT140	0.4442688695102361	0	4664
TDG	0.4442970830001015	0	10169
MEF2D	0.4444154963779809	0	5873
BHMT	0.4444500589793616	0	1045
HSPB11	0.44449572891575	-1	4581
SBF2	0.4445181382916057	0	8831
RTN4	0.4445571840538136	0	8753
CYTH2	0.4446928025435747	0	2454
PIM2	0.4452002248505149	0	7465
ACAD11	0.4454539123721639	0	80
ACE	0.4454953308725025	0	97
CHST3	0.4456874163716401	0	1910
SUV39H2	0.4458061832349067	0	9951
TAF5L	0.4459806681773229	-1	10035
LATS1	0.4460621332599856	0	5346
TEAD3	0.446192156713635	0	10183
GLS	0.4462891550971121	0	3990
MPV17	0.4463311605417866	0	6089
ITCH	0.4463316436641967	0	4863
IFT172	0.4464192040838414	0	4665
PEX11G	0.4467079551222312	0	7315
MSL1	0.4468647669242163	0	6192
FASN	0.4470472085421684	0	3443
DUSP5	0.4471657258165645	0	2893
AGRN	0.447216329879145	0	283
STAG3	0.447365268091625	0	9824
ONECUT1	0.4476465156877355	0	6933
GPR61	0.4477023279967054	0	4132
TRIM33	0.4477893519730084	0	10689
HAT1	0.4478180270641445	0	4294
EID3	0.4478278497564575	0	3016
AMER1	0.4478544541992756	0	402
TTC8	0.4480544469641831	0	10849
HSDL2	0.4481055412268232	-1	4559
SGSM2	0.4481085329899341	0	9067
MTMR10	0.4481182599575749	0	6228
TUBA1A	0.4481314199175175	0	10874
CCNG2	0.4481439935760672	0	1558
CAPZA1	0.4482762058800997	0	1395
SNRPD2	0.4483073658786893	0	9561
FERMT3	0.4483228850571611	0	3551
HMGCS2	0.4483695820132916	0	4436
ADAM10	0.4484122178373332	0	168
XBP1	0.4484332506676307	0	11372
CTH	0.448452651858853	0	2323
IL4I1	0.4487130332131674	0	4742
SOX13	0.448748755801175	0	9620
MLH1	0.448892429926865	0	5996
POMT1	0.4490283608726054	0	7708
GFOD1	0.44907796895542	-1	3900
PEX10	0.4491315394690435	0	7312
HNRNPH3	0.4493029102121308	-1	4462
ZMYND11	0.4493040620164172	0	11589
FBXW11	0.44932263620494	0	3512
ZEB2	0.4494451614488408	0	11533
PCSK1	0.4497174067159401	0	7203
CLSTN1	0.4499899463114029	0	2019
APLP1	0.4502471598168138	0	561
SNW1	0.4502769611508562	-1	9571
ZNF471	0.4503483520217325	0	11743
YBX3	0.4503597981569003	-1	11410
DROSHA	0.4505587361843862	0	2843
CCDC70	0.4508967788833484	-1	1507
TSPYL2	0.4511898300235697	0	10805
ACTR1B	0.4512272324110054	0	152
SS18	0.4512485724982977	0	9777
ASIC3	0.4512846050487291	-1	774
GSPT2	0.4513336119192296	0	4215
YLPM1	0.4514142255962566	-1	11421
UNC13B	0.4515337843130701	-1	11051
ARF1	0.4515401789903926	0	612
KIFC1	0.4515415059366048	0	5142
GNAI3	0.4515516320831201	0	4018
RAB39A	0.4515699128893142	0	8181
ID1	0.4516074630345015	0	4630
CNGA3	0.4517406972699527	0	2044
EXOC2	0.4519050319668816	0	3260
PLK4	0.4519587831007146	0	7584
GGT7	0.4519615467975829	0	3915
REV3L	0.451977551589759	0	8422
RAB36	0.4520628313366651	0	8178
DNAH2	0.4521670130567527	0	2720
SLC12A5	0.4522352793870092	0	9185
RASEF	0.4522480362256323	0	8293
RNF40	0.452255252882717	0	8592
HAO2	0.4522953807756149	0	4285
ITGAL	0.452391020250644	0	4880
NUDT2	0.4526295514031088	0	6835
CUL1	0.4526408948787346	0	2357
DKKL1	0.452643878852228	0	2678
TBL3	0.4529058389223687	0	10114
NUDT3	0.4530143888886536	-1	6838
PSMD3	0.4530681632967928	0	8009
ZNF709	0.453151445793723	0	11842
POLR2F	0.4531635055977712	0	7683
PRDX5	0.4532340532841339	0	7851
CDT1	0.453326921226839	0	1747
FEV	0.4534447728673553	0	3554
OXSM	0.4535946088243088	0	7001
SAV1	0.4536191655395148	0	8828
RANBP1	0.4536902252121206	0	8257
RPS6KA4	0.4537679098957042	0	8691
PSMA3	0.4538419349374794	0	7984
NSUN6	0.4540321228370977	0	6789
TMEM79	0.4541212234163285	0	10472
HMGCLL1	0.4541614073924637	0	4433
SLC25A43	0.4541980778469636	0	9275
GRHPR	0.4542049792358321	0	4168
MRPL50	0.4542227498295024	0	6138
RBM25	0.4543376939636999	0	8339
PPAT	0.4544146396540708	0	7737
SCYL3	0.4545383507778022	0	8894
DPP6	0.4545608501301287	0	2818
PDLIM7	0.4545919020446226	0	7271
SMIM14	0.4546057076311199	-1	9509
SMC3	0.4546394926216128	0	9496
RCOR3	0.4550006616482041	-1	8388
GPSM3	0.4552584524675154	0	4149
CIR1	0.4553970618037565	0	1929
MED23	0.4554003951761349	0	5862
IL11	0.4554384626727742	0	4706
RAB28	0.4554432726039311	0	8171
B3GALT4	0.4554526097442676	0	922
EFNA1	0.4556315744028487	0	2986
RGS10	0.4556434094713431	-1	8459
ABLIM1	0.4557081377642647	-1	68
ZNF283	0.4557272536207308	-1	11667
SGIP1	0.4557985201180297	0	9056
PSMD11	0.4557999799213942	0	8004
DYNLL1	0.4558156308312709	0	2911
EMC2	0.4559030209090779	0	3093
NDUFS2	0.4560783403480025	0	6490
MTHFD1	0.4561246487316872	0	6219
CCT5	0.4561890264365645	0	1582
IRF9	0.456399211971823	-1	4848
PAOX	0.4564069279417836	0	7073
BIRC6	0.45654219529063	0	1055
PCSK7	0.4566691345080653	0	7207
TOP3B	0.4567079931021048	0	10575
MPST	0.4567406619131051	0	6088
DTX3L	0.4567794144929642	0	2870
PPIL1	0.456782704912732	0	7755
GOLGA2	0.4568749473803574	0	4046
PSMD8	0.4568908901232495	0	8014
GPAA1	0.4569406155780757	0	4068
KIF7	0.4569988220102825	0	5141
TCOF1	0.4571816527932004	0	10159
MMAA	0.4573519856947681	0	6008
PPME1	0.4573792651373756	0	7771
SALL1	0.4574455130897336	0	8801
ZNF804B	0.4574722970995207	0	11875
PCK2	0.4575503709050184	0	7191
LONP1	0.4575868310654158	0	5471
BCL7B	0.4575882337805179	0	1008
NSMCE4A	0.4576568915452298	0	6783
CTNNA1	0.4576835526289848	0	2325
BRD9	0.4578613129850567	0	1106
XRN1	0.4578738629068616	0	11399
TBK1	0.4578784399464073	0	10111
ARID3A	0.4578927809987483	-1	676
PTGES3	0.4580514130730124	0	8051
CS	0.45811637296919	0	2281
SLC47A1	0.4582128415698849	0	9381
ATE1	0.4582698205325232	-1	801
FUBP3	0.4583347737172499	0	3735
ZNF346	0.4584229625468136	0	11694
GCFC2	0.4584462470464903	-1	3864
FH	0.4585904533699734	0	3587
RAB27A	0.4585953663359912	0	8170
UBR7	0.4586172012236001	0	11002
PTX3	0.4587655410156432	0	8105
MTUS1	0.4588247841627433	-1	6249
PMPCB	0.4588657569466341	0	7618
MTHFS	0.4588786488744265	0	6223
ZNF460	0.459015825318825	-1	11738
CYCS	0.4591344208397655	0	2404
RNF6	0.4591361213197331	0	8595
CCND2	0.4592999504744893	0	1552
FBXW10	0.4594369149565336	0	3511
NXF1	0.4594617171734588	0	6877
TBXAS1	0.4595723264266562	0	10131
PLD3	0.4596015796355231	0	7548
ACTR3B	0.4596566508550235	-1	155
DNM1L	0.4596964094150751	0	2770
GLT8D2	0.4597125541367131	0	3993
EXOC7	0.4597498269018713	-1	3268
FAM98A	0.4597648852385667	0	3418
SLC25A13	0.4598368166218902	0	9248
RIMS1	0.4598482780986772	0	8506
CAND1	0.4599712146837947	0	1371
XPO5	0.4600365134320069	0	11389
ITGB2	0.4600645203943238	0	4886
CRMP1	0.4601215405300879	0	2264
RIPK2	0.4601260622021671	0	8517
LRIF1	0.4601492272612659	0	5504
KLC2	0.4603347586452821	0	5156
PRRX1	0.460347300707521	0	7951
CD37	0.4606604200413547	0	1622
MAPK8IP3	0.4607461907162926	0	5743
ST6GAL1	0.4607477009559662	-1	9806
BMP7	0.4608339156324166	0	1074
DTNB	0.4608851513181989	0	2864
PROSER2	0.4609318196358722	0	7915
DDX60	0.4609807451014813	0	2571
TRAPPC12	0.4611767133646443	0	10647
ECHDC3	0.4612224549479055	0	2946
RAD52	0.4612380103772676	0	8231
CDK18	0.4612571107298941	0	1712
HACL1	0.4613669494059523	0	4276
SLC7A1	0.4614287851024181	0	9424
RET	0.4615578008365922	0	8419
COPS2	0.4616179595602045	-1	2160
MRPS27	0.4616408913044771	0	6161
KIF1A	0.4617366736452302	0	5117
BMF	0.4617855302688989	0	1066
STK40	0.4618702099746457	0	9875
PYGL	0.4618744153646984	0	8127
RAB4B	0.4619058649165485	0	8198
MAPRE1	0.4620274836618544	0	5750
IQCE	0.4620990681322628	0	4824
GGPS1	0.4621055819864862	0	3912
RNF20	0.4622481841208116	0	8579
ERAL1	0.4623969046766785	0	3185
APPBP2	0.462427205674089	0	588
TTC1	0.462453698140745	0	10820
EIF3G	0.4624779963272024	0	3035
HLCS	0.4626631739396927	0	4419
DDX6	0.4626720011006771	0	2570
EPSTI1	0.4626771687005933	0	3183
RHOT1	0.4626889529694369	0	8492
TUBGCP3	0.4627368942907383	0	10896
WDR19	0.4627788413303959	0	11279
STRN4	0.4628522694513555	0	9889
PRPF4	0.4629135353583451	0	7925
GTF2B	0.4631450705779846	0	4230
MAP4	0.4633784991265373	0	5723
MCL1	0.4633837999335333	0	5808
IRF6	0.4635323481024637	0	4845
NUDT12	0.4635701225253948	-1	6828
CD320	0.4637215807818579	0	1619
RAB31	0.4637628403525002	0	8174
AMIGO3	0.4638022087177743	0	408
VANGL1	0.4639682778440305	0	11166
STAMBPL1	0.4640351421356335	0	9828
ZNF146	0.4643069233347978	0	11610
SUZ12	0.4644203870360383	0	9952
RABL2A	0.4644303142177221	0	8213
SLC5A6	0.4644661044983897	0	9405
CDKN3	0.4645067884468514	0	1736
PRDX1	0.4645565676140178	0	7847
IGSF8	0.464636844930883	0	4692
PDE8B	0.464712728316373	0	7246
THRAP3	0.4647181475982108	0	10287
SNRPC	0.4647320325665674	0	9560
PRKACA	0.4649711789126035	0	7874
MRPL1	0.4650557016621785	0	6110
GNE	0.465189076957498	0	4029
STK38L	0.4652777558407882	0	9872
FOXP2	0.465301958122024	0	3691
LONP2	0.465374214830189	0	5472
FLCN	0.4654260687640302	0	3622
GRM1	0.4654335801969045	0	4193
PSMB6	0.4654397010069853	0	7993
MBD3	0.4655862539113329	0	5781
DNAH8	0.4655957082715176	0	2725
KIF23	0.4658027788987088	0	5125
WDR48	0.465803002440193	0	11297
CDYL2	0.4658983897196327	-1	1750
INSRR	0.4659498562842573	0	4798
RASL10B	0.4659523291746485	0	8304
BCL6	0.4660169570381895	0	1006
PPP1CA	0.4660739473750123	0	7773
CEP192	0.4660880326553097	0	1790
GNAO1	0.4661249928051856	0	4019
EMG1	0.466147784131417	0	3100
KCND3	0.4662099840922308	0	4989
RPS3	0.4662593559390736	0	8685
SMARCC2	0.4662659374927341	0	9488
FUT8	0.4664621676643679	0	3749
FOXP4	0.4664892378564729	0	3693
WDR61	0.4665138136188904	-1	11305
OXA1L	0.4666890324922956	0	6996
BRIX1	0.4667270166188095	-1	1115
PRPF38A	0.4667687326777386	0	7922
LDLR	0.4667996500969867	0	5372
ZNF160	0.4668413348216239	0	11613
OLA1	0.4671217183427754	0	6921
MYEF2	0.4672563316093966	-1	6291
SNRPG	0.4674732490880189	0	9562
STRN3	0.4675537684212878	0	9888
MTR	0.4675658283818636	0	6243
ZNF263	0.4675814509059818	0	11653
RTP4	0.4677252973877764	0	8758
EYA3	0.4677504204196778	0	3283
DTX4	0.4678021487435034	0	2871
YAP1	0.467829265253004	0	11406
PGF	0.4678302939979626	0	7351
YWHAE	0.4678763854543012	0	11434
CANX	0.467889359922683	0	1374
CDK9	0.4679459560422534	0	1727
PVR	0.4680555403053012	0	8114
MIS12	0.468076162455937	0	5975
ZNF711	0.4681602967108303	0	11844
MAP3K6	0.4683020138558747	0	5719
CTSW	0.468304081039896	0	2349
L2HGDH	0.4684224703156964	0	5301
GOLGA5	0.468472093950999	0	4049
PABPC5	0.4684935783523011	0	7026
SEPSECS	0.4685223269720716	0	8971
MEN1	0.4686055575217425	0	5886
COA1	0.4687098057160018	0	2092
LMAN2L	0.4687175941672609	0	5451
CMBL	0.4687531089232979	0	2029
PEX19	0.4689710726304021	0	7320
RAB12	0.4690056333632669	0	8156
RAB35	0.4690194880237325	0	8177
KAT2B	0.4690786045846214	-1	4957
CEBPZ	0.4691370981199581	0	1755
WDR33	0.4691521646699783	0	11286
LLGL1	0.469288975966629	0	5445
SCD5	0.4693728576520117	-1	8852
FGF5	0.4694023948032609	0	3573
ETFA	0.4696583693601794	0	3231
RAB3B	0.4697981226072091	0	8184
SNCAIP	0.4698283268606152	0	9541
SLC16A2	0.4698726609405442	0	9202
VIPR2	0.4701144163777224	0	11201
NT5E	0.4701195254597221	0	6799
CCNT1	0.4702141731843497	0	1565
RAB43	0.4702891803889173	-1	8196
ESR2	0.4704070438360765	0	3224
TFDP2	0.4704701564671598	0	10228
ITPA	0.4705168745178609	0	4904
MTMR6	0.4705342567017817	0	6235
KIF4A	0.4706898206724116	0	5135
CASS4	0.4708053086577961	-1	1423
ARPC2	0.4708144453111879	0	723
CA9	0.4708932760523832	0	1301
ELF1	0.4709147009053155	0	3063
AURKA	0.4709223228642581	0	902
MFAP3	0.4710031985631763	0	5922
RBBP7	0.471020861270559	0	8319
TMEM62	0.4710580310201354	-1	10463
MOB4	0.4712945926735168	0	6042
TOP1	0.471339200980118	0	10570
EIF5	0.4713640445524866	0	3052
CIRBP	0.4714738663863587	0	1930
LIN28A	0.4715245396710148	-1	5429
ZNF804A	0.4716621465024149	0	11874
SDSL	0.4717898175348477	0	8915
SLC23A2	0.4718123986663767	0	9238
KHK	0.4718863621775121	0	5085
DNAJC8	0.4719389654602792	-1	2760
PPM1B	0.471983177699076	0	7761
PSMA1	0.4721965767121922	0	7982
TNIP2	0.4722844713235847	0	10535
MEF2B	0.4724915252864588	0	5872
LIMCH1	0.4725192661449324	0	5424
CHD3	0.4725605953236265	0	1851
ZNF670	0.4726024330286866	-1	11826
DDI2	0.472616381912698	0	2534
ATF2	0.4726963616781567	0	803
MC4R	0.4727111241630405	0	5799
PRELP	0.4727344310688111	0	7856
ZBTB33	0.4727609985545746	0	11464
BMPR1B	0.472799330903974	0	1077
USP50	0.472808215376955	0	11136
HSF4	0.4728128776610069	0	4563
TYW3	0.4728824044884484	0	10937
ZNF174	0.4729051134367328	0	11616
FBLN5	0.4729485941851636	0	3460
RAB10	0.4730508124034635	0	8149
DIRAS2	0.4731323838309162	0	2665
ASXL1	0.473249299208686	0	792
DNAH3	0.4732947852784061	0	2721
PLD4	0.4733398399542399	0	7549
FANCL	0.4734179697278263	-1	3430
PDZK1IP1	0.4735610799746697	0	7289
TCF3	0.4735810745599803	0	10149
NR2C1	0.4736184866183549	0	6739
MBOAT4	0.4736228347993848	0	5793
TXNRD2	0.473798478804531	0	10929
GMNN	0.4738341533086512	0	4006
HGSNAT	0.4738951738275314	0	4378
IFT122	0.4740513439425142	0	4663
FKTN	0.4741112628962898	0	3620
SMG6	0.4741276365812915	0	9505
TGFBI	0.4741882004541918	0	10246
HDAC9	0.474439575465078	0	4329
EAF1	0.4745557019468895	0	2930
DST	0.4745798043806749	0	2859
IFIT1	0.474662677830844	0	4649
AR	0.4746824182443541	0	603
ORC5	0.4747259460375367	0	6958
RXRG	0.4749136163116377	0	8777
GNAI1	0.4749522917892702	0	4016
ZBTB32	0.4749849301119941	0	11463
MAP3K5	0.4749922638563261	0	5718
LIMS1	0.4751544938635146	-1	5427
RAB23	0.4752611461422215	0	8166
IFNAR1	0.4753453728822338	0	4655
SLC12A4	0.4753583117436279	0	9184
TAP1	0.4755745544892046	0	10056
SUGT1	0.4756462363203291	0	9921
STK32A	0.4756697264334785	0	9865
MAN2A1	0.4757285920629581	0	5686
TRIM32	0.4757759777775129	0	10688
PSEN1	0.4758494893776813	0	7975
SNAI1	0.4758746739181187	0	9530
DNAJB2	0.4759161537449285	0	2736
GDF7	0.4759913245337617	0	3879
VCAN	0.4760212272317738	0	11180
WNT4	0.4760271590160092	0	11348
CSMD2	0.4760424989695336	0	2292
FOXD3	0.4760664668500814	0	3674
KIF26B	0.4760975954175088	0	5128
EEF2K	0.476138853956875	0	2973
FAR2	0.4762057225994489	0	3435
RHOT2	0.4762706579863853	0	8493
MAN1B1	0.4764528761137582	0	5684
KHDRBS1	0.4766150531282406	0	5082
ROBO2	0.4766710493110783	0	8607
CDK11A	0.4767342000489349	0	1706
MAPKAPK5	0.4768366743273415	0	5748
ZKSCAN1	0.4768881781692285	-1	11572
ING1	0.4769594227955431	0	4770
RAB26	0.4770141871256367	0	8169
AP2B1	0.4770380161203899	0	528
NUFIP1	0.4770477625958981	0	6844
AKAP1	0.4770775364124704	0	320
PNPLA2	0.4771433531142171	0	7635
USP8	0.4772448680499921	0	11143
EFNB3	0.477303875978684	0	2991
RAB7A	0.4773400210948652	-1	8201
TFAP4	0.4773499376094794	0	10222
RIPK1	0.4774387307813323	0	8516
HDAC11	0.4774431807766875	-1	4323
MAD2L2	0.4774551762182547	0	5644
RPL26	0.4775090479448501	0	8649
NAT10	0.4775501217213113	0	6402
NPAS3	0.4776712064171423	0	6701
GLUL	0.4776863730793506	0	3998
COL1A1	0.4776966289808742	0	2112
CDK2AP1	0.4777022899262672	0	1716
EFEMP1	0.4777302561104903	0	2982
GHRL	0.4777544881955262	0	3919
THEM5	0.4777614799446765	0	10276
KSR2	0.4777952209264806	0	5295
MDN1	0.4778065868391692	0	5840
MPZL1	0.4778560771117939	0	6092
CSNK1E	0.4779643512897952	0	2295
ATG4B	0.4780496496474842	0	820
PALMD	0.4781476796272883	0	7062
GRM5	0.4782570347864706	0	4197
LSM4	0.4782962803354992	0	5579
PIGT	0.4784295980708449	0	7440
RBMS1	0.4784356041509806	0	8359
APBA1	0.4786337921313444	0	544
ACSS1	0.4787380811382091	0	136
NRTN	0.4789538076020123	0	6775
BDNF	0.4790420957558416	0	1021
USP14	0.4792746385976926	0	11103
