gene	p-value	label	index
CEP57	0.3105245526938376	0	1797
MAGED2	0.3105868358188062	0	5660
IL13RA1	0.3106669316297913	0	4712
MLH1	0.3106706726838495	0	5996
FRS2	0.3106956937380289	0	3715
GRK5	0.3108355710768122	0	4190
BARD1	0.3109145194658784	0	964
SNTG2	0.3109923879631785	0	9568
TSPYL2	0.3110294388029661	0	10805
NELFB	0.3110579863102317	-1	6526
ATG4B	0.3112440804053322	0	820
DECR1	0.3112897391558724	0	2573
DOT1L	0.3112924381434487	0	2800
NEDD4	0.3113316763850421	0	6504
PPAT	0.3113391680231142	0	7737
CNOT6L	0.3113862606585516	0	2068
KAT2B	0.3114028204402167	-1	4957
AIFM3	0.3114163837244806	0	305
TREML2	0.3115309479445741	0	10662
SNRPC	0.3115389219932719	0	9560
GFRA3	0.3115674649885228	0	3905
PIP4K2A	0.3115880938772788	0	7469
ATG3	0.3116971761454855	-1	818
MRPS18B	0.3118694290218494	0	6152
BACH2	0.311887187806669	0	948
DHRS12	0.3119079381248448	0	2630
ATM	0.3119849081476362	0	830
MAML2	0.3121545389485631	0	5678
CHD2	0.3122061041018126	0	1850
NSDHL	0.31224568654687	0	6778
CETN2	0.3123316268630002	0	1822
PSMC6	0.3123449562640779	0	8001
SRSF5	0.3123496932742033	0	9772
SETD3	0.3123957033914808	0	9017
ATF4	0.3124769482802721	0	805
HNF4G	0.3125253225333935	0	4449
ADAM29	0.3125482173362535	0	177
MCM3	0.3125833517770751	0	5811
PIK3R4	0.3127366990535524	0	7459
NEDD8	0.3127419973880033	0	6506
OR1J1	0.3128128701748651	0	6947
SGPP2	0.3128703986028036	0	9064
CLIC3	0.312958007478502	0	1996
POLA2	0.3130106601518221	-1	7657
GEMIN7	0.313021326403165	0	3892
ADAM22	0.3130483691648409	0	174
MRPL51	0.3130663150907036	0	6139
BAG2	0.3130697917980066	0	950
HNRNPM	0.3131153387879845	-1	4466
PPA1	0.3131570585255561	-1	7730
RAB17	0.31320637156452	0	8158
LGALS4	0.3133220668573404	0	5394
ZNF362	0.313361296848202	0	11700
SLC25A31	0.3133916538426862	0	9265
TPRG1L	0.3136564825387124	0	10612
KIF26B	0.3137027058964371	0	5128
MRPL54	0.3137368590324339	0	6142
APOBEC3B	0.3138710270986686	0	568
TRADD	0.3139275100838445	0	10625
ACO1	0.3140272572196271	0	106
YBX3	0.3140981742270452	-1	11410
KHDRBS1	0.314214876438154	0	5082
UAP1	0.3145309258313932	0	10942
LYPLA2	0.3145582527927816	0	5620
AMD1	0.3146506345980527	0	399
GCFC2	0.3146538935557492	-1	3864
LRSAM1	0.3146938478368675	0	5567
ATXN2	0.3147218445730464	0	893
CD68	0.3147646473599237	0	1637
CNOT8	0.3148189006650488	0	2070
BCL6	0.3149193635420235	0	1006
BAZ2A	0.3149561694067428	0	973
SNPH	0.3149941948711453	0	9548
QRSL1	0.3150375280496257	0	8141
GIMAP7	0.3150784352771957	0	3927
PRDM2	0.3151055432182187	0	7842
CPLX2	0.3151663659332837	0	2205
PLIN1	0.3152224008273043	0	7578
UBE2R2	0.3152783750068291	0	10975
CENPE	0.3153555552225935	0	1768
DHRS13	0.3153616137953471	0	2631
RNF41	0.3153895991500608	-1	8593
HAP1	0.3155146756497902	0	4286
ALG2	0.3155317524998785	0	370
MANSC1	0.3155484771191832	-1	5694
RAB41	0.3155884732141885	0	8194
ARG2	0.3156045097281684	0	624
RGS10	0.3156249813844365	-1	8459
RAP2A	0.3157458081580899	0	8271
ASXL1	0.315782157673064	0	792
TMEM147	0.3158040533209267	0	10408
RBAK	0.3158308938021914	0	8316
POMGNT2	0.315835410430544	0	7705
AMOTL2	0.3158654748895077	0	414
ADAM23	0.3160178132029967	0	175
NSUN5	0.3160201036362504	0	6788
HNRNPU	0.3160552553306551	0	4468
SUPT20H	0.3161181943894409	-1	9937
RAB4A	0.3161295958210544	0	8197
HARS2	0.3162500851923157	0	4290
PNO1	0.3162620742804285	-1	7632
NINL	0.3163027725894763	-1	6595
HSPA5	0.3163391924253881	0	4576
ZNF496	0.3164506126970422	0	11751
MRPL38	0.3165279124133614	0	6128
RAP2B	0.3165291407632865	0	8272
HDAC4	0.3166225597612526	0	4325
RTN4IP1	0.3166380552211778	0	8754
MRGPRD	0.316701304335144	0	6101
GOLGB1	0.3168265697195762	0	4053
TOR1AIP2	0.316880356985004	0	10579
ODC1	0.3169071310261212	0	6905
RIPK2	0.3169118128506648	0	8517
CLDND1	0.3169123208407423	-1	1975
PRDM6	0.3170661456500422	0	7845
EXOSC9	0.3170918944339205	0	3277
GDPD5	0.31714487797594	0	3886
BCKDK	0.3171825446491229	0	997
UBE4B	0.3172138335991734	0	10984
HSPE1	0.3173093051438827	0	4588
ANKRD28	0.3173123859358137	0	467
CH25H	0.3174620597253778	0	1833
COG5	0.3176164848508441	0	2102
YAP1	0.3176575239364343	0	11406
ACADS	0.3176719010770872	0	84
ZSCAN32	0.3177744043259263	-1	11919
METTL23	0.3179147575215668	0	5908
RORC	0.3180415220709151	0	8619
OAT	0.3180601115389644	0	6893
LLPH	0.3180642271560753	0	5447
RFC2	0.3180773282330917	0	8427
FAM189A2	0.3180962738238635	0	3375
PRPSAP1	0.3181633129555563	0	7934
ARMCX2	0.318251167008608	0	713
ZSCAN22	0.3184212196015392	0	11915
SETMAR	0.3185549146880775	0	9024
OTUB1	0.3185742697417043	0	6984
SUPT6H	0.3186453225203973	0	9940
TTI1	0.3186471377151729	0	10855
RCHY1	0.3189275313238886	0	8383
USP51	0.3193090563869407	0	11137
CLINT1	0.3193273722707108	0	2000
COG4	0.3193297534600841	0	2101
PIGT	0.3193301621362283	0	7440
BRCC3	0.3193403565340035	0	1100
MAT2A	0.3193523974729982	0	5768
MRPS35	0.3194017288127864	0	6167
AXIN2	0.3195528879352599	0	912
ANLN	0.3195785454099422	0	489
PDE9A	0.3195794521817302	0	7247
YBEY	0.3196339201014954	0	11408
SUPT7L	0.3196690833999148	0	9941
POMT1	0.3197280538019813	0	7708
SNRPN	0.3197360816556777	0	9563
CPSF6	0.3197403997536424	0	2222
MED8	0.3199574694105178	0	5870
OGT	0.3201746686205093	0	6918
IGSF8	0.3202959174314758	0	4692
CCNH	0.3203164238217258	0	1559
COG2	0.3203386137996403	0	2099
ZNF202	0.3203539531454343	0	11628
TUBG2	0.3203645514233407	0	10894
TREM2	0.3206044632964522	0	10660
SNAP47	0.3206162688317617	-1	9536
GRHL3	0.3207144945444374	0	4167
SMAD2	0.3207611554746743	0	9474
ZSCAN5A	0.3207626239232522	-1	11920
NDUFA6	0.3207913277825674	0	6470
PRRC2A	0.3208245520321787	0	7947
FKTN	0.3209241833687218	0	3620
NKIRAS2	0.3209285325559058	0	6614
TAF6L	0.3209795215339305	-1	10037
PSMB2	0.3209858153969668	0	7990
TRA2B	0.3210178626944197	0	10622
TH	0.3210224839517538	0	10259
TMEM74	0.3210373675207234	0	10470
TPR	0.321092772736502	0	10610
BCKDHA	0.32116962320399	0	995
HES1	0.3212550999773612	0	4363
TMEM54	0.3213975568917026	0	10459
RBM25	0.3215239489478145	0	8339
MCAT	0.3215525259071251	0	5802
PREX2	0.3216277497630526	0	7860
IFI44	0.321667870129197	0	4647
PTPN23	0.321672559701301	0	8076
RSL1D1	0.3216917576260275	0	8731
MRPS2	0.3217260037287492	0	6154
FABP7	0.3217292200178032	0	3307
PSAP	0.3217587744279152	0	7970
PREB	0.3218044325888329	0	7853
PSMA4	0.3218152879079704	0	7985
B3GAT2	0.3219242410624939	-1	924
FMR1	0.3219537324902963	0	3649
ZNF276	0.3219545982568371	-1	11658
SLC8A2	0.3220175511222601	0	9436
SH3GL2	0.3220441153783734	0	9087
AIFM1	0.3220818499952133	0	303
CA10	0.3220946067904215	0	1291
RAC1	0.3221799453681701	0	8216
KCNN1	0.3222233636534979	-1	5034
TAX1BP3	0.3223027621597614	0	10078
RPL18	0.3223799106059576	0	8640
PREP	0.322384831224517	0	7857
COG1	0.3223915676052641	0	2098
PDE5A	0.3224155064435087	0	7238
SLC8A3	0.32242591403448	-1	9437
AUH	0.3224777323605342	0	899
SNRNP35	0.3226450845386887	-1	9553
ZNF449	0.3226544036689761	0	11736
CANT1	0.3226598171527879	0	1373
MRPS9	0.3227462472787922	0	6170
OLFML3	0.3227678316594436	0	6929
HLA-B	0.3227922863757604	0	4409
EPAS1	0.3228342981583887	0	3145
PSENEN	0.3228919683686539	0	7977
RAB3C	0.3229573018148627	0	8185
SYTL4	0.3229781249466998	0	10007
PSMB6	0.3230033737530113	0	7993
HSPA6	0.3230223730809745	0	4577
TP53BP1	0.3230625423409984	0	10586
EIF3I	0.3231468087549383	0	3037
LSG1	0.3231563985288443	0	5570
EZH1	0.3231693931499813	0	3285
NR3C2	0.3231850160192371	0	6746
AP3B2	0.3232028086348684	0	532
AEBP1	0.3233237219131367	0	250
HIC2	0.3233297344511647	0	4388
RAB37	0.3234447896610696	0	8179
NDUFA11	0.323517621181637	0	6466
RPA1	0.323524048102816	0	8623
ORC2	0.3235590501026819	0	6955
DOK7	0.3235771348991857	0	2796
ZSCAN9	0.323651390185504	-1	11922
NPHP4	0.3237525011285907	0	6709
CNN1	0.3237730773717108	0	2054
PRMT3	0.3240665965576759	-1	7900
RPRD1B	0.3240862781478824	0	8670
ALDH1B1	0.324115590377575	0	353
PCYOX1	0.3242147809101229	0	7209
ZFP69B	0.3242257673112537	-1	11549
MAML1	0.3242554362463474	0	5677
TRIM26	0.3242631513883717	0	10683
DHX15	0.3243073094493952	0	2636
VIM	0.3243273418733091	0	11198
JUNB	0.3244771689730981	0	4947
RMDN3	0.3245394398452462	-1	8529
KATNA1	0.3247208250895935	0	4962
PSMD3	0.3248321731233389	0	8009
SUMF1	0.3248617919961532	0	9930
ZNF75D	0.3248949041657257	0	11853
PSMB4	0.3248969306781634	0	7991
DECR2	0.324907792828314	0	2574
PACS1	0.3250544107658764	0	7029
RABGAP1	0.3251693448452991	0	8208
CLEC4G	0.3252332583281089	0	1989
HLA-DMB	0.3252503062582926	0	4412
BIRC2	0.3252920416270394	0	1052
IL20RA	0.3253557476708519	0	4729
SMU1	0.3254192074315132	0	9523
HIPK3	0.3254565793386688	0	4399
CYSLTR1	0.3255703488095336	0	2451
PSME3	0.325599619831568	0	8018
ACAD11	0.3258850809760802	0	80
DNAJC24	0.3259151078280421	0	2753
NDUFB8	0.3259354670066228	0	6486
SLC17A9	0.3259543079146997	0	9213
SLITRK5	0.3259986677862635	0	9466
FAM193B	0.3260010998698297	0	3377
ABHD4	0.3260409094897749	0	60
OTUB2	0.3261117613839274	0	6985
TGOLN2	0.3261745736769446	0	10257
STYXL1	0.3262144144687098	0	9912
APOBEC3F	0.3262958115100571	0	571
TOX3	0.3263582574999759	0	10583
THAP11	0.3264078149656529	0	10263
CHTF18	0.3264324491147959	0	1917
SCO2	0.3264852208679963	0	8882
PHOSPHO1	0.326512519043993	0	7401
PPIG	0.3266086095694105	0	7754
SUCO	0.3266353766997942	-1	9916
DYRK1B	0.3266517292739328	0	2913
MEPCE	0.3267421448039156	0	5890
SRSF4	0.3268036691041779	0	9771
GOLGA4	0.3269159488926785	0	4048
MMP3	0.3269438790842152	0	6028
CDC25C	0.326976901424144	0	1661
GEMIN6	0.3270029713825044	0	3891
DLL4	0.327029909232811	0	2694
MPDZ	0.3270648603679991	0	6070
LETM1	0.3271520850254719	0	5385
PNISR	0.3271672648591402	0	7622
AP3B1	0.3271828062772154	0	531
GLE1	0.3272330204047888	0	3966
MS4A3	0.3272784310104725	0	6177
DNMT3A	0.3273020895783604	0	2775
LIG1	0.3273066032793136	0	5416
TRAF6	0.3273127269742691	0	10634
BECN1	0.3273176414304182	0	1023
NUDT4	0.3273978018401252	0	6839
SUCLG1	0.3274409586689968	0	9914
TPT1	0.3275096884074314	0	10618
COBL	0.3275455543844223	0	2095
NACAD	0.3275656761017679	-1	6374
NDUFA2	0.3276059277438774	0	6467
INPP5J	0.3276909153409589	0	4788
CHRNA3	0.3278325149179157	0	1898
AGO2	0.3278383798110209	0	276
HECW1	0.3279351572459674	0	4345
ATG14	0.327998567271159	0	813
TRMT11	0.3280547478404432	0	10732
SLAMF1	0.3281024991961119	0	9170
DPP8	0.3281314836601997	0	2820
E2F3	0.3282349620182797	0	2923
SUV39H1	0.3283152317799006	0	9950
CCNB1	0.3283180714402434	0	1548
STARD8	0.328335469429923	0	9840
RHOD	0.3284176839958355	0	8487
SGPP1	0.3284273234923821	0	9063
POP1	0.3285081146681012	0	7712
MAL	0.3285555241880658	0	5673
PNPLA3	0.3286087396220116	0	7636
SKOR1	0.3286297374771697	0	9164
RPS5	0.3286452247121808	0	8688
SF3B1	0.3287005919562862	0	9033
FOXP3	0.3287929528964258	0	3692
REEP1	0.3288087785540539	0	8403
ACER2	0.3288852678622926	0	99
AIDA	0.3289903669425729	0	302
LRRC45	0.3289970339764724	-1	5539
PTTG1	0.329029274837717	0	8102
ANXA8L1	0.3291252014431617	0	513
MED12L	0.3291723344914707	0	5851
TRMT10C	0.3292688828898663	0	10731
RGS20	0.3292799258762547	-1	8466
TIMELESS	0.3293008009364619	0	10310
CPXM2	0.3293476214822032	0	2230
UQCR10	0.3294083842486811	-1	11078
NARS2	0.3294543411342218	0	6399
ORC1	0.3296492067431568	0	6954
POLI	0.3296969800646764	0	7671
RET	0.3297555979025744	0	8419
SLC25A2	0.3297651680194107	0	9254
VAPA	0.3298054837978278	0	11168
ZSCAN25	0.3298886809876383	-1	11917
ALDH18A1	0.3299592987855336	0	352
RPL23	0.3299654147053096	0	8646
RPE	0.3300561362292371	0	8629
LAMC1	0.3301597049262172	0	5322
RNASEH1	0.3301646735137028	0	8538
IRGC	0.3302120392532576	-1	4849
KMT2E	0.3302761610567011	0	5225
MAST3	0.3304218601930659	0	5764
LPIN2	0.3305373068258151	0	5489
RAB11FIP3	0.330545124344027	0	8153
OXSM	0.3305677034676966	0	7001
POLG2	0.3306113758512972	0	7669
MCM6	0.3306455932873962	0	5815
FRMD6	0.3306797688022985	0	3709
ZNF568	0.3307186733433527	0	11784
TMPRSS11A	0.3307380549195082	0	10489
MRPS24	0.3308043717985623	0	6158
GOSR1	0.3308070816001486	0	4062
LCN10	0.3308130556025128	0	5357
LRIF1	0.3308960146922254	0	5504
PGS1	0.3309156932165589	0	7363
FOXRED1	0.3309263815352944	0	3694
RINT1	0.3309436873049234	0	8513
YWHAG	0.3309475502634403	0	11435
RGS17	0.3310822082105122	-1	8465
OPRK1	0.3311397220781257	0	6942
MRPL9	0.331159862625315	0	6144
USP21	0.3311936675101514	0	11111
NDUFA8	0.3312079013884651	0	6472
AKR1A1	0.3312309501336683	0	336
ZNF354A	0.3313193339239293	-1	11697
ADD1	0.3313826012385509	0	222
ZNF18	0.3314997353778122	0	11617
ROR2	0.3315012933805964	0	8616
RGPD2	0.3315224779448943	0	8453
PAX2	0.3315975275211118	0	7113
MRPL47	0.3316624498631673	0	6135
ASB1	0.3317220612924751	0	755
GNB4	0.331788892934318	0	4027
PARN	0.3318225190466563	0	7091
ZKSCAN7	0.331880886473382	-1	11575
PDCD6	0.3319471711158262	0	7222
DCLRE1C	0.3319530528956053	0	2508
CHD3	0.3319718552870844	0	1851
SLC25A4	0.332171944298805	0	9271
ADAM32	0.3322341027814354	-1	178
LMOD3	0.3324595846835602	0	5464
DHX38	0.3324822881338248	0	2646
DEGS2	0.3325901698555079	0	2582
KIF13B	0.3326158285755572	0	5110
RIPK1	0.3327364371345882	0	8516
PMS2	0.3327734172367971	0	7619
NCOA2	0.3328064293916247	0	6443
SSBP4	0.3328098141054721	0	9781
CHPT1	0.3329396533116564	0	1889
NADSYN1	0.3330720691014821	0	6378
SNAP29	0.3330807054437358	0	9535
SMARCD3	0.3332314741314107	0	9491
WDR70	0.3332375887720292	0	11308
TMEM242	0.3332537175218038	-1	10442
SNAI2	0.3332962087797674	0	9531
SUPT5H	0.3334132151161466	0	9939
COQ4	0.3334512853704834	0	2172
ZC3H3	0.3334798639347814	-1	11494
S1PR5	0.3335504384856982	0	8791
DDX42	0.3335938668443898	0	2556
FKBP10	0.333742758865959	0	3608
CAAP1	0.3337872569113855	0	1302
E2F8	0.3338065984236075	0	2928
MDH2	0.333863033181604	0	5835
MRPL13	0.3338652823845338	0	6112
MAZ	0.3338895942055003	0	5779
BCORL1	0.3339864361160845	0	1015
IFRD1	0.3339889863655323	0	4661
ENOX1	0.3340082554710354	0	3127
N6AMT1	0.3340281975060545	0	6358
APOBEC3C	0.3341604677770042	0	569
PRDM1	0.334168053644501	0	7837
CDC25A	0.3342214669245659	0	1659
IMP4	0.3343273964218928	0	4760
FLAD1	0.3343386603511911	0	3621
RPL24	0.3344135970380969	0	8648
ACP5	0.3344442477052839	0	121
HHIPL2	0.3345173588279128	0	4384
FCGR3B	0.3346295278293794	0	3525
ANGPTL4	0.3346879330927657	0	437
NUCB2	0.3347361762670567	0	6820
ITGB1BP2	0.3347972871271115	0	4885
TBC1D20	0.3348464585205609	0	10093
PEMT	0.3349028094296116	0	7303
METTL2A	0.3349132650343852	0	5910
METTL17	0.3349216199248948	0	5903
ZBTB34	0.3350155179149779	0	11465
HSD17B10	0.3350342524308745	0	4548
DPH6	0.3350477217954317	0	2811
RNF213	0.3351090182482819	0	8582
CEPT1	0.3351606778676781	0	1810
NDUFS8	0.3351669948961047	0	6494
CBX3	0.3352332329536961	0	1446
KHDRBS2	0.335310307470574	0	5083
DHRS11	0.3353212288283218	0	2629
MRPS30	0.3353313783941128	0	6163
MOB1B	0.3355091823987786	-1	6040
FUCA2	0.3355278658041558	0	3737
CREM	0.3356524745743859	0	2252
SRSF3	0.3356932056371757	0	9770
ELP6	0.3356996900103826	0	3089
CD72	0.3357079087411474	0	1639
KIF18A	0.3359794407601889	0	5114
XPOT	0.3360903825802892	-1	11392
FAR2	0.3362513055623028	0	3435
KCNK15	0.3363036098283244	0	5021
DCLK2	0.3363129373082005	0	2506
PLK3	0.3363546563103414	0	7583
RBM38	0.3364247169617586	0	8346
USP2	0.3364650041117134	-1	11109
SUGP2	0.3364940071440437	0	9920
CPNE2	0.3365663876089816	0	2208
EARS2	0.3366555504822497	0	2933
RPS29	0.3366617850710402	0	8684
HMGB2	0.3367196398063981	0	4432
AURKA	0.3367489896914801	0	902
PEX14	0.3367716400049586	0	7318
HR	0.3369796717495762	0	4526
SUPT3H	0.3370416154108993	0	9938
SEC23IP	0.3370534815594176	0	8927
SIRT1	0.3370996171834313	0	9147
PRKAA1	0.3371168385523805	0	7870
ZNF396	0.3371232082256327	0	11714
AFG3L2	0.3371854321641006	0	259
MRPL44	0.3371945902546037	0	6132
PRPS1	0.3372281679176522	0	7932
RAD51	0.3372436594465759	0	8226
C14orf119	0.3372619900973628	0	1187
COA1	0.3373243877526522	0	2092
TAGLN	0.3373638975810135	0	10044
TAL1	0.3373914404665834	0	10047
CKB	0.3374686678441969	0	1942
TWF1	0.3375402186770009	0	10909
IL4I1	0.3375488906162244	0	4742
ZNF317	0.3376191262407815	0	11675
GLYR1	0.3376711068192907	0	4001
FBXW8	0.3377742480336605	0	3517
ACOX3	0.3378205880994656	0	117
ACSM5	0.3379169384808117	0	135
SATB2	0.3379310787671756	0	8827
RGS6	0.3379839473002016	0	8469
ATG2A	0.3379864576451977	0	816
PRIM1	0.3380274622664792	0	7868
INMT	0.3380965404109968	0	4777
RBBP7	0.3381234927168872	0	8319
ZNF845	0.338140651439344	-1	11888
PGLS	0.3382895374257834	0	7354
NUSAP1	0.3382909976402266	0	6871
MRPS18C	0.3383398723596414	0	6153
RAB31	0.338344540288993	0	8174
PSMG2	0.338451183062228	0	8021
EPHA6	0.3384639593470034	0	3161
CERS6	0.338481490214904	0	1818
NKTR	0.3386647607453008	0	6616
KMT2D	0.3389926009337062	0	5224
DYNC1I1	0.3389993069488148	0	2905
CDK9	0.3391437080340435	0	1727
ATCAY	0.3391446897428909	0	800
BCL11B	0.3391582614168122	0	998
MGAT4A	0.3392267282758084	0	5940
FCRL1	0.3394347414449997	0	3533
ZGPAT	0.3394377302305116	-1	11565
SEC61B	0.3394500250944526	0	8935
CDKN3	0.3395198865001814	0	1736
WDR49	0.3395216719173523	0	11298
AMDHD1	0.3395437414167486	-1	400
DRD4	0.3395650095630568	0	2838
EDC4	0.3396022930365342	0	2956
GPR37	0.3397661829540344	0	4127
RAB33A	0.3397690613271306	0	8175
PPBP	0.3397735760378767	0	7738
TSC22D4	0.3399164344876527	0	10770
MRPS28	0.3399617560836058	0	6162
ASB14	0.3399737029261169	0	758
TTC9B	0.339991207522152	0	10851
FGFRL1	0.3399918837110278	0	3583
SEL1L	0.3399996358623947	0	8943
B3GALNT2	0.3400033971799631	0	919
SSBP1	0.340079145652721	0	9779
SMPD3	0.3401415815226234	-1	9516
ANGPTL2	0.3402238664016018	0	435
NMRAL1	0.340279520290987	-1	6650
NR0B1	0.3402990833763873	0	6731
PCK1	0.3403452172867701	0	7190
TNFRSF8	0.3403862692775522	0	10525
RNF149	0.3403912675439429	-1	8565
BRMS1	0.3404298799999691	0	1117
SETD1B	0.3404504000687902	0	9015
DNAJB7	0.3404567637011096	0	2740
SLCO3A1	0.3405393069724521	0	9451
MCM7	0.340578205859583	0	5816
PCDHA3	0.3407790910240861	0	7153
CRABP2	0.3409348973428582	0	2236
ZNF215	0.3410846393546931	0	11633
GPR143	0.3412420161919385	0	4108
TRIM72	0.3413262134199086	0	10718
LSM2	0.3414084388109761	0	5577
ALDH3A2	0.3414521670763463	0	356
CERS1	0.3414850350807202	0	1814
TRIM6-TRIM34	0.3414990858526492	0	10708
ISG20L2	0.3415111719560348	0	4855
EIF3H	0.3415751454827969	0	3036
AP4M1	0.341658218791994	0	538
RAB39B	0.3418193920725023	0	8182
IL36RN	0.3418402243391949	0	4740
TIMMDC1	0.341844759779094	0	10322
C6orf62	0.3418509458216645	0	1273
MRPL35	0.34187246059744	0	6127
MYL6B	0.3418936639723137	0	6311
SLC15A4	0.3419041495314012	0	9197
RAB42	0.3419936894290387	0	8195
SBDS	0.3420003914200131	0	8829
RNF146	0.3421578041460368	0	8563
MRPL55	0.3422172756781549	0	6143
FOXI1	0.3423028493032136	0	3678
KCNK1	0.3423777659233474	0	5018
PAGR1	0.342386258067843	0	7047
NAGPA	0.3424799647826729	0	6383
ATG4A	0.3425642927141245	0	819
ASB7	0.3425883930851892	0	763
DRD1	0.3427085231742234	0	2836
RUVBL2	0.3427950712165957	0	8770
PARP1	0.3429553428561095	0	7092
ZBTB38	0.3429785365721145	0	11467
CPSF1	0.3429904452788291	-1	2218
NDUFB3	0.3429922136683149	0	6482
GPCPD1	0.3429953471347071	0	4086
NEDD1	0.3430100463909454	0	6503
MDH1	0.3430512403986762	0	5833
NFKBIE	0.3430567605297493	0	6564
SASS6	0.3431242972610665	0	8823
RHOT2	0.3434556934096833	0	8493
XPC	0.3434658446771248	0	11383
MYLK4	0.343482657672117	0	6318
GNPAT	0.3435140791796892	0	4037
TBX1	0.3435604096408851	0	10119
PIP5K1A	0.3436351921212067	0	7471
USP17L2	0.343677209781956	0	11106
CLCC1	0.3438469501935399	0	1950
ISYNA1	0.3439852062043942	0	4862
CENPT	0.3441267008678127	0	1779
FBXO42	0.3441358384722459	0	3502
ACOT8	0.3443230706250572	0	114
PRMT1	0.3443667699750722	0	7898
CLDN11	0.3445156223348448	0	1963
SCYL3	0.3445465120100407	0	8894
GOLPH3	0.3445742114861393	0	4056
NR1H2	0.3447206574103408	0	6735
ACE	0.3448320498044825	0	97
PLXND1	0.3449276760193606	0	7607
TFAP2A	0.344980044053434	0	10218
BBS4	0.3450212795906486	0	979
TBX21	0.3451511381779295	0	10125
INF2	0.3451910185579464	0	4769
TBR1	0.3452316390142922	0	10116
ERCC6	0.3452578711789983	0	3195
HSD17B8	0.3452763639741247	0	4556
CYTH2	0.3453626529803938	0	2454
COA6	0.345392320423225	0	2093
GTF2F1	0.3455023197216529	0	4233
INPP5A	0.3455117130102726	0	4785
REV1	0.3455473918528193	-1	8421
DCAF5	0.3455610801825858	0	2493
HSPB3	0.3457181304637583	0	4582
EMP1	0.3459192433776605	0	3111
CDC42EP1	0.345996832083837	0	1670
PDLIM7	0.3461270001519918	0	7271
ZNF445	0.3461808405073324	-1	11735
UNC13D	0.3462218423411829	0	11053
GLUL	0.346248245922472	0	3998
GABARAP	0.3462551337956572	0	3779
HUWE1	0.3463040049894539	0	4611
NDUFAF4	0.3463082852662308	0	6477
PSMA7	0.3463802331946409	0	7987
CCNL2	0.3464080819627514	0	1564
GTF2I	0.3464428870486447	0	4238
WEE1	0.3464884447096076	0	11321
DDX18	0.3465715356122046	0	2543
COX6C	0.3465730623551902	0	2192
MRPL14	0.3467472531428583	0	6113
MRPL24	0.34679077655165	0	6122
EEF2	0.3468794832226118	0	2972
CMTM5	0.3469173910178217	0	2035
C2CD2	0.3470093435895686	0	1237
RUNX3	0.3470142590825524	0	8766
TAF2	0.3470159895557938	0	10030
PSMC3	0.3470254961300774	0	7997
EEF2K	0.3471090536486321	0	2973
MCM4	0.3472617238986857	0	5813
FAHD2B	0.347340145526545	0	3317
RGS7	0.3474161109249556	0	8470
USP49	0.3475329883847022	-1	11134
MCM9	0.3477363790575657	0	5818
ZNF558	0.3477376211278861	0	11777
MRPL20	0.3477688037314856	0	6120
SUMO1	0.3478609475129141	0	9931
MAP3K3	0.3481427569839069	0	5716
UBE4A	0.3481707284084261	0	10983
BCKDHB	0.3482099941640831	0	996
NDUFV2	0.3483183705564595	0	6496
COPS7B	0.3483519505384859	0	2165
MPPED2	0.3483573764120548	0	6086
LRRC73	0.3483766094895402	0	5550
SIRPD	0.3484651359620014	-1	9145
PRPS2	0.3486385368388646	0	7933
FAR1	0.3486765155203781	0	3434
DDX20	0.3487045655783262	0	2546
PEX3	0.3487738736709335	0	7323
SQLE	0.3487781242177973	0	9734
RCOR3	0.3488065362520903	-1	8388
CADM4	0.3488105881620956	0	1337
A1CF	0.3488196301763263	0	1
LIG3	0.348843512419122	0	5417
PI16	0.3488696989795191	-1	7410
ASPG	0.3488759830481214	0	781
TMEM102	0.3488908432473448	0	10391
WASF2	0.3489065150011503	0	11261
ESRRG	0.3490174902045984	0	3226
TNFRSF1B	0.3490757885669258	0	10522
IFT20	0.3491175780670903	0	4666
DNASE2B	0.349141338472574	0	2767
ERMAP	0.3492634609554068	0	3209
PNPLA2	0.349362845178843	0	7635
BRWD3	0.3493717175665295	0	1123
SPATA13	0.3494772838344959	0	9650
ORC4	0.3495949549080115	0	6957
DYNLL1	0.3498507208130564	0	2911
MRPS31	0.3499584556834478	0	6164
ZZZ3	0.3499845984848218	0	11937
RCC1	0.34998684363917	-1	8379
KREMEN1	0.3501248555679764	0	5242
PRKRA	0.3501814229854012	0	7895
KIF19	0.3501916002285904	-1	5116
NANS	0.3502233268471313	0	6388
VDAC1	0.3502439529777619	0	11184
CCDC71	0.3503120799382846	0	1508
SPAG6	0.3503166743898518	0	9644
ZSCAN18	0.35035877411616	-1	11911
CPSF7	0.3504117921271806	-1	2223
GK	0.3504393703601685	0	3955
DYNC1LI1	0.3504470320852094	0	2907
SUPV3L1	0.3505129630598709	0	9942
DNAJC11	0.3505281686300612	0	2744
GINS1	0.3505315161568989	0	3931
MALSU1	0.3505551295612562	0	5674
YWHAB	0.3505836043146537	0	11433
DERA	0.3505944296341223	0	2601
DDB2	0.3506715892395686	0	2531
GFM1	0.3506757288961621	0	3898
UBE2J1	0.3507904688851573	0	10967
SLC51B	0.3508611732109138	-1	9395
MAPK8IP3	0.3509444912279938	0	5743
MANEA	0.3509953701594627	0	5692
ZRANB1	0.3510140039788838	0	11904
FAH	0.351065921098386	0	3314
UBR7	0.3511351217901349	0	11002
ATAD3B	0.3511946342859607	0	796
