gene	p-value	label	index
AGO2	0.4314384710727444	0	276
BCO2	0.431607536651726	0	1013
NIPSNAP3A	0.4317396117636051	0	6604
WNT8B	0.4317434825872921	0	11354
SYNJ2	0.4317527229121867	0	9983
LRFN4	0.4318562055992584	0	5501
RANGAP1	0.4318987101714928	0	8265
FMR1	0.4319214766512147	0	3649
SMARCC2	0.4319636168807046	0	9488
YWHAE	0.4320867032139098	0	11434
LBR	0.4321131115605	0	5351
PGAM5	0.4321337409212308	0	7344
LNPEP	0.4321482723870579	0	5469
EXOSC8	0.4321829054782456	0	3276
WNT10B	0.4322234392119169	0	11342
USP33	0.4323051882753181	0	11120
GPM6B	0.4324174475463778	0	4097
EXOSC7	0.4324724444649088	0	3275
CA9	0.4325986228705806	0	1301
DNAJA2	0.4326661034968005	0	2729
WDR75	0.4326723292662278	0	11309
DIS3	0.4326739472414178	0	2667
KCTD17	0.4327049389298504	0	5054
PCNT	0.4327717977024448	0	7198
SLC35C1	0.4327752187354519	0	9327
PSMC6	0.4327761847718568	0	8001
IL1RAP	0.4327792508591586	0	4724
RRP7A	0.4328018778426378	0	8720
ARL3	0.4328728002348644	0	695
ABLIM2	0.4329249120643186	0	69
PPP5C	0.4329583371653534	0	7821
GYS1	0.4329879025876709	0	4265
PGAM1	0.4330388676365662	0	7341
USP5	0.4330486661249412	0	11135
ZDHHC17	0.4330532528697118	0	11519
ATF7	0.4331038411564989	0	809
UBXN7	0.4331740001873944	0	11013
SMG7	0.4333149378400318	0	9506
LIMA1	0.4333658565547413	0	5423
DNASE2B	0.4333844763542379	0	2767
LMO2	0.4333965924624456	0	5458
BCAT1	0.4336464816464633	0	990
ADARB2	0.4336723094147583	0	207
SCD5	0.4336782407561451	-1	8852
APEX1	0.4337548918177574	0	554
CNTNAP1	0.4337648361095239	0	2087
SRGAP2	0.4338243807464347	0	9749
DEPDC1	0.4339593563286806	0	2596
MGAT2	0.4339736908098579	0	5938
STK3	0.4339844077960169	0	9863
TP63	0.4341189478895345	0	10591
DHX37	0.4341320445573142	0	2645
MTRF1	0.4341790609864803	0	6244
STX4	0.4342111484099408	0	9901
ME3	0.4344140953726481	0	5843
DUSP1	0.4344716923061684	0	2879
NPR2	0.4345098673805176	0	6718
PWWP2B	0.4345102400449941	0	8118
SMC4	0.4345277832050562	0	9497
PCYOX1	0.4346841658996395	0	7209
MVP	0.4347694035073898	0	6269
RIF1	0.4348158262254941	-1	8502
NLGN3	0.4348215986552063	0	6624
MGAT4A	0.434870982170976	0	5940
RBBP4	0.4349205971633723	-1	8317
ACOX2	0.4349268271333152	0	116
DHX15	0.4351043088155464	0	2636
ALG10B	0.4352032525515745	-1	366
TUBA8	0.4352127845098733	0	10881
KIAA0930	0.4352144724424731	0	5096
TBR1	0.4352753998475919	0	10116
CCDC138	0.4354516137941895	0	1473
DLST	0.4354960584812806	0	2695
TBK1	0.4354988458248156	0	10111
KDM2A	0.4355360411963488	0	5067
ACYP1	0.4355742352793723	0	165
ATAD5	0.4356274269908	0	798
HSPA8	0.435707617976246	0	4578
NAPA	0.435749715092831	0	6394
ALG11	0.4357524203061818	0	367
LAMB3	0.4358319675393766	0	5320
KCNA4	0.4360637203384924	0	4976
ASB14	0.4360853908972085	0	758
COQ3	0.4361827175142703	-1	2171
DCP1B	0.4362208235819812	0	2511
CLCN6	0.4362519952397438	0	1957
FTL	0.4363104297735548	0	3732
CPEB4	0.4363225807373127	0	2204
LMAN1L	0.4363480193250553	0	5449
UVRAG	0.4363815424762325	0	11156
ATG16L1	0.4364881200479442	0	814
STX6	0.4365555475925258	0	9903
MRPL9	0.4365874395059252	0	6144
WNT3	0.4366935718477915	0	11346
NELFCD	0.4367386044115572	-1	6527
ACOT4	0.4367777907554409	0	112
ACOXL	0.4368151997635784	0	118
HMG20A	0.4368484571744382	0	4427
PPP4R2	0.4368608680039995	0	7820
MARK1	0.4368795633606917	0	5755
PTGS2	0.436882515670396	0	8057
TXNL4B	0.4371166371684227	0	10927
NPR1	0.4371471495539373	0	6717
IDI2	0.4371850195278678	0	4638
CIAO1	0.4372928738563164	0	1921
TBC1D9B	0.437323215016591	0	10107
SHMT2	0.4373874638567638	0	9112
PFN2	0.437445687380524	0	7339
ACTL6B	0.4376781853565302	0	145
HADH	0.437775985058539	-1	4277
TMEFF2	0.4377765916846831	0	10389
FAM53C	0.4378095775433317	0	3399
DDX59	0.4378373793805999	0	2569
EFEMP1	0.4378395192166515	0	2982
HSPB8	0.4378682315096828	0	4584
CEP170	0.4378736035376173	0	1787
HOXC10	0.4379120161111407	0	4496
UBE2D3	0.4379187426261371	0	10962
SLC25A4	0.437939281606134	0	9271
LGALS3	0.4380875568270737	0	5392
HHEX	0.4381321063449413	0	4381
BCS1L	0.4381789224945356	0	1016
KLHL9	0.4381877877466022	0	5207
KCND2	0.4382376540582347	0	4988
ABCE1	0.4382502236719037	0	41
DTX1	0.4383355156748889	0	2868
TMEM38B	0.4383454951185891	0	10451
DIABLO	0.4383815337927442	-1	2652
MTR	0.4383899788570939	0	6243
ARID2	0.4384103170013885	0	675
SIRT5	0.4385091604469341	0	9151
ATG4A	0.4385346425442125	0	819
APLF	0.4386175566230063	-1	558
PI4KA	0.4386311365866494	0	7414
DAO	0.4386315515593113	0	2467
ARMC8	0.4387244336204217	0	710
GPR156	0.4387734989147676	0	4112
ACOT12	0.4387769996514652	0	110
BAG3	0.4388544084320638	0	951
VGLL1	0.4388661528526413	0	11194
RXRB	0.4389066941271129	0	8776
TMEM165	0.4389457243850739	0	10414
NFU1	0.4389577661878639	0	6569
AK1	0.4390444922090935	0	313
SPNS1	0.4390507445323809	0	9694
EMC2	0.4391302226706157	0	3093
DHX34	0.4391500888073679	0	2642
ZMPSTE24	0.4391718635326826	0	11582
CDA	0.4391889193429746	0	1650
WIPF1	0.4391995789361428	0	11331
STK4	0.4392136962811563	0	9874
ABL1	0.439230767948399	0	66
SAV1	0.4392476872463128	0	8828
CENPT	0.439279429216646	0	1779
HMCES	0.4393142183958828	0	4425
MMS19	0.4393433431955794	0	6031
DECR2	0.4393925890553091	0	2574
PIM2	0.4394262220561553	0	7465
INPP4A	0.439462613499246	0	4783
CAND1	0.4395999713306018	0	1371
ARRB2	0.4396394992708203	0	730
NUDT12	0.4396643372190043	-1	6828
TIPIN	0.4397064456355606	0	10326
FAM83G	0.4397335073849262	0	3413
NSMCE2	0.4397386470393593	0	6782
LTBP3	0.4397416445960083	0	5591
RGS20	0.4397430848559469	-1	8466
NCOA2	0.4397641652589866	0	6443
SMC5	0.4398305762087901	-1	9498
POLRMT	0.4400383748430937	0	7699
MSMO1	0.4400801029621726	0	6196
SPCS2	0.4401561432933628	-1	9666
FEN1	0.4403182216772121	0	3546
NSUN6	0.4403509461255807	0	6789
KLHL8	0.4405557786531257	0	5206
LRP6	0.4405873381041916	0	5518
ZBTB33	0.4407138486337221	0	11464
TRMT11	0.4407406311723601	0	10732
CRNKL1	0.4407888189317576	0	2265
SLFN13	0.4409251250567647	0	9456
SAFB2	0.4409659507942623	0	8799
ALAS1	0.4410653231811418	0	349
TP73	0.4411000153994435	0	10592
CA11	0.4411000427043165	0	1292
TM7SF2	0.4411737321986717	0	10360
PIP5K1C	0.4412203593054536	0	7473
MGAT4C	0.4412220592588629	-1	5942
PSMA7	0.4413637121813851	0	7987
HLA-C	0.4413687615288603	0	4410
CTTN	0.4413817623479654	0	2351
RNF213	0.4413830892210783	0	8582
HM13	0.4414142742415464	0	4423
TARS2	0.4414696207981149	0	10062
LAMB2	0.441478475999468	0	5319
MTHFR	0.4414940851984095	0	6222
DLD	0.4415176464485521	0	2680
PHKG1	0.4416526637190516	0	7392
TERF2IP	0.4416701660551316	0	10200
EXOSC10	0.4418359462088869	0	3271
GDF7	0.4418654138780432	0	3879
COPS2	0.4418858844659776	-1	2160
YWHAG	0.4419221415308881	0	11435
FES	0.4419481739058288	0	3552
SNRNP25	0.4419521248729238	-1	9551
KCTD12	0.4421028007329096	0	5051
KCMF1	0.4422095095522258	0	4973
MAP3K7	0.4422955439880264	0	5720
REPS2	0.4423029330163214	0	8417
PDPR	0.4423339401289245	0	7274
IRF5	0.4423847002516668	0	4844
ARID5B	0.442391811274973	0	682
GFPT2	0.442437053502649	0	3903
NPC1	0.4424548841910922	0	6703
TUBB3	0.4424604346573056	0	10886
GABBR2	0.4424705904479622	0	3782
KIR2DL1	0.4424840455692435	0	5145
TRAIP	0.4424966511956869	0	10637
SPCS3	0.4425580845916411	-1	9667
AEBP1	0.4425666579427755	0	250
FRMD5	0.4425692995603793	0	3708
RCOR3	0.4426016694724301	-1	8388
BAZ1B	0.442634776619576	0	972
PSMD3	0.4426694451596534	0	8009
ASCC1	0.4427076243647354	0	765
NARS2	0.4427318774204143	0	6399
NLRP12	0.4427338323171566	0	6631
KPNB1	0.4427419835892605	0	5236
EDC3	0.4427796378394825	0	2955
MARS2	0.4428210419130915	0	5759
CASK	0.4428755215759389	0	1408
AKR1A1	0.4429016598408945	0	336
NPLOC4	0.4429137263718217	-1	6712
FCHSD2	0.4429259102849394	0	3529
TRAPPC2	0.4429441263612081	0	10648
IVNS1ABP	0.4429485126482186	0	4917
ZRSR2	0.4430371270144834	0	11907
FAR2	0.4430986225578298	0	3435
SQLE	0.4431609754071589	0	9734
USP8	0.443165989560323	0	11143
SEC16B	0.4432136892602911	0	8923
ATP6V1B1	0.4433579059630523	-1	869
RFC1	0.443373338938522	0	8426
CDS2	0.4437065033036764	0	1745
KLHL7	0.4437245607312672	0	5205
FCF1	0.4437357969776563	-1	3522
LFNG	0.4438162181417626	0	5388
SETD7	0.4438236494979585	0	9020
SNX19	0.443838334688969	0	9581
CCDC117	0.443862000950998	0	1463
ZMIZ2	0.4439659671299605	0	11581
SHMT1	0.4440025546208799	0	9111
IBA57	0.4440470611280531	0	4620
GNL3L	0.4441360349538085	0	4035
EMC8	0.4441948472640117	0	3097
RASSF8	0.4442398805416701	0	8313
ACADS	0.4443630458923187	0	84
MBTPS2	0.4444161530333897	0	5798
NASP	0.4444573670622652	0	6400
TOB1	0.444471909613814	0	10557
CA2	0.4445367591952773	0	1296
BMP7	0.4445796508453829	0	1074
ACP2	0.4446065300667338	0	120
GRID2IP	0.4446239131248979	-1	4174
IGF2R	0.4446642549814526	0	4680
REV1	0.4447080492012632	-1	8421
RAD54L	0.4447148265609777	0	8233
OPTN	0.4447533153326741	0	6945
AURKB	0.4447732293957206	0	904
SBF1	0.4448070619671408	0	8830
DYRK2	0.4448320273033946	0	2914
OXSR1	0.4448554664716707	0	7002
NDUFB8	0.4448897492537764	0	6486
CCNA2	0.4449158945376769	-1	1547
TLR4	0.4449861792817495	0	10348
ELAVL3	0.4449982020919668	0	3061
NDUFA2	0.4450177246788732	0	6467
SLC25A24	0.4450231169012209	0	9259
ELF1	0.4452122770802669	0	3063
ATP6V1C1	0.4452447278519635	0	871
LDHA	0.4453338764029422	0	5369
IFT81	0.445384638585131	0	4672
HSD17B10	0.4454348033520979	0	4548
UQCRFS1	0.4454738504115182	0	11081
MYLK2	0.4454827307539399	0	6316
TAX1BP3	0.4455153483899992	0	10078
MRPS21	0.4455365445157083	0	6155
EXOC7	0.4455895887570117	-1	3268
PDP2	0.4456003825893174	0	7272
PRKAA2	0.4456724072349978	0	7871
PIR	0.4458358595005527	0	7476
SEC11A	0.4458953628686292	0	8916
PPIAL4G	0.4460632515333877	0	7749
KLHL3	0.4460996671431931	0	5192
GFPT1	0.4461698845568094	0	3902
METTL21C	0.4461915061038682	0	5906
PCDH10	0.4462443063424442	0	7137
CARD6	0.4462964914278052	0	1401
METTL3	0.4463754808249313	0	5912
CHIA	0.4464885152520356	0	1865
TEAD2	0.4465025741567311	0	10182
LRFN2	0.4465598352176136	0	5500
RS1	0.446577208908945	0	8724
SHROOM3	0.4465925443097347	0	9119
TJP1	0.4466025246236745	0	10330
CPT1B	0.4466062658305401	0	2225
NUCB2	0.4466578644826344	0	6820
TDG	0.4467159623125006	0	10169
PRKCA	0.4467284195415552	0	7883
FARSB	0.4467671006892887	-1	3440
THEM5	0.4467888012133413	0	10276
NCL	0.4468285420398225	0	6441
SMC6	0.4468287543545987	-1	9499
COQ4	0.4470491563450708	0	2172
COPS3	0.4470756799409037	0	2161
NRG4	0.447093117011792	0	6764
ACSF2	0.4471907714436796	0	127
UCP1	0.4472053228144523	0	11019
MRPL24	0.4472197179383569	0	6122
NUDCD1	0.4473213462951542	0	6823
NDUFAF4	0.4473861163456548	0	6477
MRPS2	0.4475106811064111	0	6154
CUL5	0.4475207090518496	0	2362
MFAP3	0.4475417622145484	0	5922
KIF11	0.4476431577727106	0	5108
ATP6V1B2	0.4476451132576037	0	870
HES1	0.4476593743839829	0	4363
SLC25A11	0.4476929253736875	0	9247
SIPA1L1	0.4477883283610794	0	9141
MRPS30	0.4478048072565836	0	6163
ADAR	0.4479171715131513	0	205
TADA3	0.4480078217742457	0	10022
TIMMDC1	0.4480437574885221	0	10322
TGDS	0.4480699624314802	0	10240
AOX1	0.4481723100415065	0	518
KLHL18	0.4482087479377523	0	5182
MAGEA10	0.4482420484076453	0	5652
TKT	0.4482717163656602	0	10332
YME1L1	0.4483720340977607	0	11422
TSFM	0.4484150865313673	0	10774
SPIRE1	0.4484248430530342	-1	9691
TANC2	0.4484719869408985	0	10050
WNT7B	0.4485062670839397	0	11353
RAB3GAP2	0.4485163203757687	0	8188
ADCY10	0.4485363411209238	0	214
CD2BP2	0.448630684606055	0	1613
TCF12	0.4486771649663132	0	10145
MRPS35	0.4487510783327049	0	6167
NDUFS8	0.448779113973871	0	6494
PCDH18	0.4488040378412788	0	7142
TH	0.4488106636788813	0	10259
PIGQ	0.4488694082066101	0	7437
NT5E	0.4489098603729821	0	6799
ARMC7	0.4489721462964258	0	709
PARP4	0.449202711978014	0	7099
BNC2	0.4492047392522201	0	1081
PRPF38A	0.4492215935222302	0	7922
POTEE	0.4492240143923932	0	7719
ATXN1	0.4492316175164432	0	891
CNOT6L	0.4492381585753606	0	2068
DOCK5	0.4493382464234079	0	2785
CREB3	0.4493386958025134	0	2241
LAMC2	0.4493568964629809	0	5323
ZZEF1	0.4493576305901854	0	11936
WWP1	0.4494557047202598	0	11368
BSN	0.4495308430545636	0	1127
METTL17	0.4496153010598976	0	5903
RNF39	0.4496212826816262	0	8591
SEC61A2	0.4496590964581647	0	8934
TTBK2	0.4496916010396385	0	10819
SH3GL1	0.4497373177326522	0	9086
BCL6	0.4498037346653488	0	1006
MRPS27	0.4498057134284319	0	6161
SRM	0.4498157123497637	0	9753
CKB	0.4498208584150038	0	1942
MRPS17	0.4498234134803217	0	6151
BTG3	0.4498259624692087	0	1145
YTHDF2	0.4498369720324118	0	11431
SLC9A3R1	0.4498816863081634	0	9441
FAHD2A	0.4499146042031618	0	3316
UBC	0.4499600752476363	0	10957
PRKG2	0.4500961885343228	0	7894
LRRK1	0.4501180122506902	0	5561
TUBA1A	0.4501358040534089	0	10874
PIGS	0.450135880520416	0	7439
BCL9L	0.450292049073812	0	1011
XAB2	0.4503342961032866	0	11370
CDK7	0.4503456938155464	0	1725
MGAT5	0.4503605585449164	0	5943
MYO1A	0.4503943756670329	0	6326
ACADVL	0.4504156077624892	0	86
MTMR3	0.4504642880688295	0	6233
IDUA	0.4505636509949175	0	4639
SLC25A33	0.4506445723974525	0	9267
RABGGTB	0.4507725360842665	0	8211
PC	0.4507887161522542	0	7128
FOXK2	0.450813008315528	0	3682
PLOD2	0.45083702306063	0	7587
NOC3L	0.450880239070678	0	6662
PIGV	0.4509292169352374	0	7441
LSS	0.4509886013549834	0	5586
PIGK	0.4510178283632494	0	7431
TDP2	0.4510507606036105	0	10171
PARP9	0.4510698377382761	0	7102
NDUFA11	0.451162459865679	0	6466
SEL1L	0.4511790858242934	0	8943
TMTC3	0.4512082575692605	0	10498
UQCRB	0.4512481782797804	0	11079
TIMM50	0.4512725013305794	0	10319
NIT2	0.4513188136042874	0	6607
CYB5RL	0.4513257248809856	0	2401
RBM15	0.4513802708966911	0	8331
MZT2B	0.4514587279323591	-1	6355
DHX58	0.4514788379757889	0	2649
MSANTD3	0.4514812475565981	0	6183
LRRC41	0.4515620510594543	0	5537
GDF3	0.4516285749161076	0	3876
CASP2	0.4516352040318624	0	1413
BEND3	0.4516471252590675	0	1024
SLC12A5	0.4517603309170452	0	9185
SERPINA4	0.4517734063976164	0	8985
PRELID1	0.451775339328504	0	7854
KLHL5	0.4518274017374225	0	5203
SMG5	0.4518419494898671	0	9504
HLA-G	0.4518965963587951	0	4418
POMGNT1	0.4519394354825504	0	7704
PGD	0.4519639620263494	0	7350
CUL3	0.4520051284856396	0	2359
PIP4K2A	0.4520959517364416	0	7469
FOSL1	0.4521801866825774	0	3669
SPSB3	0.4521999585103424	0	9722
TGIF2	0.4522709300478421	0	10251
KCNG1	0.4523558933594284	0	4994
ASPH	0.4523935903337053	0	782
TAOK2	0.4524015496073501	0	10054
PVR	0.4524072180961598	0	8114
UBD	0.4524416917934852	0	10958
TFB2M	0.4524696664219453	0	10224
PRPF19	0.4525010271307924	0	7919
PDK1	0.4525774323085782	0	7262
ALDH6A1	0.4526938357217205	0	359
MTUS2	0.4527792161031609	0	6250
SNX18	0.4527921605109184	-1	9580
DCAF8	0.4528277433742425	0	2496
PTPN23	0.4528421341311303	0	8076
ACADSB	0.4528476163842403	0	85
SFN	0.4528838487634574	0	9040
KLHL15	0.4528841761770351	0	5180
TUBG2	0.4528918690036652	0	10894
TRAF3IP1	0.4529225389152979	0	10629
MRPS16	0.4529322573328186	0	6150
WTIP	0.4529454616451708	0	11363
TWF1	0.4530101483430827	0	10909
ACOT13	0.453037602367001	0	111
ZBP1	0.4530629456433704	0	11447
SCYL1	0.45306504898971	0	8892
TRAF6	0.4530845104582204	0	10634
ALOXE3	0.4530873753507409	0	390
ROBO4	0.4532507319915452	0	8609
SYNPO	0.4534409320426446	0	9984
ATG7	0.4535862384400358	0	824
MRPS28	0.4536004215240297	0	6162
HMMR	0.4536329601389295	0	4442
COQ7	0.4539132959414254	0	2175
LIMS2	0.4539314271503959	0	5428
PDE5A	0.4540066933610623	0	7238
AFF1	0.4540213957747867	0	255
ALDH8A1	0.4540843415050235	0	361
SLK	0.4541471895525125	0	9467
KIF1C	0.4541644737256836	0	5119
COPB2	0.454223546886248	0	2156
RAB3A	0.4542273026378487	0	8183
SF1	0.4542475365283424	0	9029
P4HA3	0.4542716464699324	0	7017
ACD	0.4543813911690411	0	96
E2F7	0.4545112244114437	0	2927
RCHY1	0.454518304414902	0	8383
YARS2	0.4545579390353023	0	11407
TSSK3	0.4545662087438458	0	10814
NUDT16	0.4547182180804555	0	6831
INF2	0.4547269615034633	0	4769
ALG9	0.4547308526692596	0	375
CPSF3	0.4547880179355473	-1	2220
TAZ	0.4548099361016666	0	10079
TOE1	0.4548774326859081	0	10559
PIGY	0.4548963003212219	0	7443
SEC61A1	0.4549874585389676	0	8933
ARID1B	0.4550622462754656	0	674
PDHB	0.4551098799652472	0	7255
TNPO2	0.4551874513144355	0	10549
POMGNT2	0.4552667350707458	0	7705
TNS4	0.4553105520008749	0	10556
FRS3	0.4553227686441889	-1	3716
EXOSC4	0.4553534083759016	0	3273
GIT1	0.4553635108593432	0	3938
MYO1D	0.4553893698609751	0	6328
ADCY3	0.4554371933253841	0	216
P4HA2	0.4554975447363624	0	7016
ZNF384	0.4555061683060684	0	11706
COA6	0.4555228047118769	0	2093
HIVEP1	0.4555392043057251	0	4403
TOP2B	0.4555528339994909	0	10573
MATN2	0.4556282907948267	0	5772
BCAT2	0.4556846096235803	0	991
DCTN6	0.4557123008394248	0	2523
SENP6	0.4557590722456543	0	8967
LGR4	0.4557616409338196	0	5404
PARP11	0.455788582172321	0	7093
EWSR1	0.455807183531265	0	3254
GPI	0.4558287429914267	0	4093
ARTN	0.4558471376225453	0	747
FGD4	0.4558569352703927	0	3563
CNOT8	0.455897412315748	0	2070
RBAK	0.4559355957491328	0	8316
UQCR10	0.4559821804200802	-1	11078
POLR2M	0.4559954018827831	0	7689
PPFIA1	0.4560208209423126	0	7743
ERCC6	0.4560316944852943	0	3195
BCL2L13	0.4560546499787272	-1	1004
FBLN1	0.4561004819378719	0	3458
STX1A	0.4561232200187383	0	9898
LAMC3	0.4561507574952826	0	5324
PYCR2	0.4561949524464743	0	8125
TRIM27	0.4562396538677484	0	10684
SUFU	0.4562683727065982	0	9918
PRKAB2	0.4563069429255557	0	7873
RFNG	0.4563489569912841	0	8433
NR1D1	0.4563534025997636	0	6733
FKBP4	0.4563866334987655	0	3613
AHCYL1	0.45649094651314	0	291
DAD1	0.4565150978135049	0	2463
NCAPD3	0.4566097195606822	0	6422
DPH1	0.4566125477701286	0	2807
PABPC4	0.4566343744698542	0	7025
KLHL4	0.4566734130480475	0	5200
GATC	0.4567025078824375	0	3850
BET1	0.4567033821973177	0	1033
NDUFA6	0.456711628840748	0	6470
SEC22A	0.4567323260027931	0	8924
GNPDA2	0.4567704000352383	0	4039
DHX33	0.4567954329284538	0	2641
MRPL55	0.4568429570407404	0	6143
RPL17-C18orf32	0.4568542054298589	0	8639
ELK4	0.4570174946644931	0	3071
TCF3	0.4570514755335	0	10149
GTPBP8	0.4570701765549698	-1	4250
MSH3	0.4570776566025417	0	6187
EIF2AK1	0.4571346387302823	0	3020
PUS7	0.4571612075283758	0	8112
DIS3L2	0.4571682381402118	0	2669
TXNL1	0.4572020406126689	0	10925
ALG14	0.4572095462570584	0	369
ENC1	0.457215384847625	0	3117
ABI1	0.4572678597916548	0	62
SMARCE1	0.4573059828218649	0	9492
GTF2B	0.4573243726281515	0	4230
HSPA1B	0.4573369330773634	0	4572
TTLL1	0.4573520844300536	0	10858
ALDH1L2	0.4573642911333398	0	354
PTGES3	0.4573871160656519	0	8051
CKS1B	0.4574301340908899	0	1947
TRABD	0.4574523732551058	0	10623
NDUFA8	0.4575005919812185	0	6472
MAN1A2	0.4575638125663512	0	5683
ME2	0.4576040525412922	0	5842
KATNB1	0.4576572792612623	0	4965
CDK9	0.4576605469008115	0	1727
PRKACA	0.4578119723916511	0	7874
USP13	0.4578421504646091	0	11102
TBL2	0.4578703719683304	0	10113
ATG4C	0.4578913396877327	0	821
DCAF13	0.4579047623525007	0	2488
SLC1A5	0.4579066453170976	0	9219
MALSU1	0.4579592794879078	0	5674
NME8	0.4579701416963945	0	6645
MRPS25	0.457971715675303	0	6159
CRABP2	0.4580319998728409	0	2236
FBLN2	0.4580709026330236	0	3459
MYRIP	0.4581466590721799	0	6351
TGFB2	0.4581661776910451	0	10244
ITGA6	0.4581974617876889	0	4874
MRPL54	0.4582437517711814	0	6142
CLNS1A	0.4582587232083876	0	2010
VAMP2	0.4582804573110353	0	11162
USH1C	0.4582871830456836	0	11093
CKMT2	0.4583115058853349	0	1946
TRIM21	0.4583511336990618	0	10678
CAMKMT	0.458366077328162	0	1364
PIK3R4	0.4583696271055347	0	7459
CPSF1	0.4583998862638396	-1	2218
FAT2	0.4584494631059034	0	3450
MAP1S	0.4585169030615656	0	5700
GLRX3	0.4585251344270497	0	3989
MRPL40	0.4585409271072374	0	6130
IPO9	0.4586047709441082	-1	4819
ASPG	0.4586568827125367	0	781
CAPG	0.4587572482993761	0	1377
SPAG5	0.4588281029160437	0	9643
TRAF3	0.4588824667413624	0	10628
ZCRB1	0.4588831563813312	0	11509
PPP2R1A	0.45897613125121	0	7805
OR1J4	0.4590287682057199	0	6948
ADORA1	0.4590664925664422	0	233
EMILIN3	0.4591457997892844	-1	3104
PSMB8	0.4591839883212019	0	7994
CCNDBP1	0.459187208226081	0	1554
TRMT10C	0.4591920378873931	0	10731
NDUFA10	0.459196984315344	0	6465
TFB1M	0.4592125084169169	0	10223
AGGF1	0.4592273134460624	0	271
MYLK4	0.4592698457181842	0	6318
NFYA	0.459373697971235	0	6572
MCAM	0.4595439621397506	0	5801
DGKA	0.4595749807331702	0	2612
SLC25A27	0.4595868065409129	0	9261
HSF2	0.4595924343047026	0	4561
ACOT11	0.4596447910753304	0	109
MEIS1	0.4596729012825494	0	5881
ACAD10	0.4596872952314094	0	79
HOXA5	0.4597480254408692	0	4484
FRMD6	0.4597963791188918	0	3709
COPS4	0.4598236296900906	0	2162
KLHL10	0.4598369494732386	0	5175
SRGAP1	0.4598401693144066	0	9748
FGFR1OP2	0.4598501835086692	-1	3579
PARN	0.4598957878771183	0	7091
CNIH3	0.4599321152063223	-1	2050
SMS	0.4599525730116328	0	9520
XPOT	0.4599550090349714	-1	11392
MTHFD1L	0.4600445970076623	0	6220
STARD7	0.4600502763373345	0	9839
ALOX5	0.4601516048183449	0	389
MAP1A	0.4601749793511298	0	5697
PRDX6	0.4602134972134843	0	7852
ARPC4	0.4602780556129415	0	724
EEF1D	0.4603772484505935	0	2970
GLE1	0.4603834523929794	0	3966
NDUFAF5	0.4604046032574521	0	6478
KCNAB3	0.4604369567663229	0	4981
TNFRSF19	0.4604444060216146	-1	10520
PIGM	0.4604523790313073	0	7433
ITGA5	0.4604578568699114	0	4873
CCDC171	0.4605269077279575	0	1484
CLSTN2	0.4607772732110172	0	2020
ADNP	0.4608073711019748	0	231
PSMD10	0.4608208170866828	0	8003
PPIL2	0.4608253841410764	0	7756
AARS2	0.4608721941794246	0	11
SLC25A46	0.4608888130866652	0	9277
KBTBD7	0.4608912064219059	0	4971
MELK	0.4609562671474232	0	5884
PIGL	0.4610053672619357	0	7432
CEP57	0.4610362900633029	0	1797
PLOD1	0.4610604429391902	0	7586
WDR37	0.4611156650355289	0	11289
MRPS34	0.4611921990183273	0	6166
CTNND2	0.4612388609042318	0	2331
SCGB3A1	0.4612614739151121	0	8862
TSC22D3	0.4613045514561722	0	10769
MAN2B1	0.4613143662393786	0	5688
LTBR	0.4613343942284966	0	5593
FBLIM1	0.4614021294553162	-1	3457
STEAP3	0.4614034672014835	0	9852
TRA2B	0.4614218388238963	0	10622
PCDH1	0.4614266643713317	0	7136
ATG12	0.461468109910773	-1	811
CRYZL1	0.4614974344451866	0	2280
PRDX3	0.4615115630278723	0	7849
FDXR	0.4615616742006402	0	3541
NUP205	0.4616796628924892	0	6856
BNIP2	0.4617919281021582	0	1083
MAPK8IP3	0.4619073787381987	0	5743
NAP1L1	0.4619369693445482	0	6389
PRR5	0.4619668813830573	0	7942
CDH1	0.4619840153717727	0	1684
FBXL4	0.4619846608334402	0	3478
SLC25A25	0.4620404262364006	-1	9260
MAN1C1	0.4620747534634007	0	5685
KLHL22	0.4621118085474279	0	5186
BRD4	0.4621732616228602	0	1104
MFAP5	0.4621835022431766	0	5924
HDAC4	0.4622003969102718	0	4325
TRIM35	0.4622040269331638	0	10690
UBR7	0.4622160069460721	0	11002
PSMA5	0.4622424775472997	0	7986
AKAP8L	0.4623311427599002	0	331
ZFYVE19	0.4623739280474189	0	11558
PSMB4	0.4623868376226052	0	7991
GEMIN4	0.4624034083494018	0	3889
CREB3L3	0.462407272868342	0	2244
USP14	0.4624807863777753	0	11103
RAD17	0.4625156691419019	0	8220
AKAP5	0.4625359059957545	0	327
BAK1	0.4625684565351163	0	959
ARID3B	0.4626215008168631	0	677
HLA-B	0.462637704266973	0	4409
ARHGDIB	0.4627312422157363	0	652
SDCBP	0.4628256972127518	0	8900
SNAP47	0.4628509006763921	-1	9536
MRPL44	0.4628584656590648	0	6132
UQCRC2	0.4628857454220615	0	11080
PHYH	0.4629138211722606	0	7406
KANK1	0.4630392528879027	0	4949
MRPS11	0.4631098741570316	0	6146
KCNB2	0.4632004576779344	0	4982
ASS1	0.4632105644629473	0	789
KCNA7	0.4633390630468045	0	4979
MAMDC2	0.463364680581635	0	5675
FASTKD5	0.4633755597248764	0	3448
MRPL21	0.4634347944091639	0	6121
LSM3	0.4634788572073019	0	5578
