gene	p-value	label
GRPEL2	0.3978721510604366	-1
POLN	0.3980142938091151	0
USP54	0.3981543920727947	0
TAF9B	0.3982347048211142	0
PTTG1IP	0.3983042199176931	0
PPM1D	0.3983245604515848	0
TIA1	0.3983857189840853	0
GFM1	0.3984805139081499	0
ANAPC4	0.3986043597004969	0
LRP5	0.3988650573860368	0
RANBP1	0.3989574243457795	0
RBM39	0.3989673721330269	0
ADSL	0.3992792925205431	0
MOB1A	0.3993476056940102	-1
SRSF7	0.3993668494528256	0
SMG6	0.3996811441013742	0
SARS2	0.399726292671904	0
ZNF552	0.3997428386074233	-1
SLFN5	0.3999722533413731	0
VPS35	0.4001252188989965	0
SUGT1	0.4001378512049524	0
WDR75	0.4001795720916538	0
NXF1	0.4004345946598981	0
NUP93	0.4007495303512134	0
MED13	0.4007677153366317	0
SLC25A42	0.4007875107844854	0
KAT2A	0.4008034790609488	0
DPYSL2	0.4010819239009927	0
RRP1B	0.4012242962630115	0
PRPF4B	0.4012942323059782	0
GLMN	0.4013409120561456	-1
PPP6C	0.4014459920477435	0
DUSP8	0.4015316303517368	0
PDCD6	0.4015456980440227	0
NT5C2	0.4016144823574804	0
WWC1	0.4017186568681994	0
ZNF280D	0.4017187863952138	-1
CTR9	0.4020858875013054	-1
PTGDR	0.4020944941582716	0
SEC22A	0.4021633328537828	0
PHF1	0.4022398127212392	0
ERCC6	0.4022581663673659	0
SNAPC1	0.4024042337199318	0
BLOC1S6	0.4026007725750921	0
ADAM10	0.4026077960741733	0
RRAGC	0.4026938887239231	0
GALNS	0.402785878624779	0
GMPPB	0.4030487761382401	0
NT5E	0.4030549246110321	0
RBM28	0.4031722249528464	0
AMOT	0.403609952357329	0
GMDS	0.4036128644738224	0
RPS14	0.4036417386651675	0
PARP4	0.403809726729552	0
MTA3	0.404071108994222	-1
TLE4	0.4042346535144226	0
STAG2	0.4042710943648629	0
NANP	0.4043371051505209	0
GNAZ	0.4044493907487627	0
RPA2	0.4044680012188207	0
CPSF3	0.4044754185385665	-1
KPNB1	0.4045302540080698	0
AKAP8	0.4045720537484082	0
JMY	0.4046519118798853	0
NSMCE4A	0.4047286229234701	0
USP24	0.4048253880181297	0
LPAR1	0.4050659759146091	0
PDIA4	0.4050702705799153	0
FST	0.4050902271888935	0
PSMC1	0.4052826661087236	0
HNRNPR	0.4052926181603581	-1
HSPA9	0.4055428285816346	0
DDX10	0.405688207728229	0
DNAJC22	0.4056885723840113	0
SNRPC	0.4057887211164615	0
BRF1	0.4059984170464143	0
FZR1	0.4060768617244881	-1
CYTH3	0.4061534551928967	0
ACAD9	0.4062119966472371	0
EXOC1	0.4062732293360961	0
KLC2	0.4063491398091585	0
UBE4A	0.4064343514072086	0
UGGT1	0.4065226848586137	0
XPC	0.406531565719826	0
EIF3B	0.4066192362642002	0
EXOSC8	0.406623103897345	0
MAN2A2	0.4066323944720209	0
EXOSC4	0.406729356067412	0
SQSTM1	0.4070424183104314	0
LGR4	0.4072124451216755	0
AGTPBP1	0.4072384814133727	0
IFIT3	0.4072859978084131	0
SLC35F5	0.4074030939747157	-1
BZW2	0.4077120919103498	0
HNRNPM	0.4077520016734871	-1
NET1	0.4077879316633674	0
MAN1C1	0.4078642073571231	0
EIF6	0.4079387339050096	0
TSR2	0.4081747658630483	0
NSUN5	0.4082577858166258	0
NACC1	0.4083432860093405	0
GNL2	0.4085228683097877	0
ACVR1	0.408645029593205	0
DTX4	0.4086660185599196	0
DYNLL1	0.4086897697925685	0
CIR1	0.4087910306313732	0
USP1	0.4089105934130072	0
DOLPP1	0.4090375808267435	0
IQGAP3	0.4090548566595703	-1
UBA1	0.4091107702030173	0
RBMX	0.4093195883657797	0
CLK4	0.4093391046076021	0
AP2B1	0.4094025804005939	0
NNT	0.4094847810454694	0
AKR1B1	0.4094867866820075	0
SDC4	0.4098365752565973	0
PIGN	0.409996090704918	0
NOTCH4	0.4100909980380949	0
ENG	0.4102297390674648	0
DTX3	0.4104030674278678	0
TAF4B	0.4107085867554002	0
PGM2	0.4109744567092165	0
TIPIN	0.4110856512611832	0
TUBA1B	0.4115499230045607	0
TELO2	0.4117511388740986	0
SUFU	0.4118754693723868	0
PPAT	0.4120466386221668	0
AURKAIP1	0.4121283851490591	0
PSMA1	0.4121543080350031	0
ENOPH1	0.4122206113035097	0
UTP18	0.4123186634322716	0
ECI2	0.4123304672960894	0
RAD51C	0.41258841110594	0
UBR5	0.4126601002223016	0
TAOK1	0.4127712536281169	0
CNIH1	0.4130840061027684	-1
ISYNA1	0.4130901025356127	0
ING1	0.4131002851886256	0
TAF9	0.4131092468238802	0
NSUN4	0.4133344013508122	0
CNOT8	0.4134418599713854	0
ARL16	0.4134806325167142	0
SF3B5	0.4135006533938183	0
RSL1D1	0.4135603884442919	0
NDUFS2	0.4137498695229938	0
GPCPD1	0.4138166551697607	0
CLGN	0.4140355544769261	0
UTP15	0.4140942137148131	0
FYCO1	0.4141015600707134	0
FAM76B	0.4141613724431101	0
POLR2F	0.4142432246312598	0
ATP6AP1	0.4143686728021395	0
RGS17	0.4144176233038319	-1
DKC1	0.4145373152214295	0
NFS1	0.414696298213796	0
POLR3B	0.4147868099929224	0
GAR1	0.4148220546245907	-1
APPBP2	0.4148543497005686	0
FANCL	0.4149754153980585	-1
EXOSC10	0.4150503238651452	0
ERLEC1	0.4151086711721465	0
KIF15	0.4151510280483431	0
NOP2	0.4154824156846473	-1
MOB1B	0.4155245842445764	-1
DHX36	0.4155493052233002	0
KIF20A	0.4157505766022861	0
KIF18A	0.4159380545792513	0
MXI1	0.4161084214076676	0
IDI1	0.4161941100441418	0
EPHA8	0.4162166988287272	0
DYNC1LI2	0.416276120798246	-1
GFPT2	0.4164075274229947	0
SMTN	0.4165739548945705	0
WNT3A	0.4168228551200304	0
PLK2	0.4169347434217087	0
NPL	0.4170487555210875	0
MED27	0.4172009922193692	0
NLGN2	0.4172430975103886	0
TSFM	0.4173425785179712	0
KIF11	0.417349844291061	0
RANBP9	0.4173987596706867	0
VDR	0.4174428725493274	0
TMEM165	0.4175338453409342	0
HYOU1	0.4175622602629557	0
NHP2	0.417576175285407	-1
TSSK1B	0.4175817675297806	-1
CLSPN	0.4177876499271428	-1
CDK5RAP1	0.4178382887213701	0
IGSF8	0.4178745652503206	0
SEC16A	0.4178754416626755	0
EDEM1	0.4180524353283477	0
OXSM	0.4180739359976547	0
YTHDC1	0.4181925184144081	0
SLFN12	0.4182843085905316	0
MTHFD1L	0.4184150995336111	0
AURKA	0.4185405884652562	0
LMAN2L	0.4186321694933357	0
NOL6	0.4186339615002103	0
SENP1	0.4187316242500618	0
SLC25A24	0.4187537606066585	0
RTKN	0.4188336014915058	0
TMEM38B	0.4188337481348845	0
TROAP	0.4188498250407148	0
OSGEPL1	0.4188846974667874	-1
WNT4	0.418886584294255	0
DIS3	0.4190311880887388	0
MAD2L1	0.4190513030639394	0
PLXNA3	0.4190694155915517	0
SRCAP	0.4191125327474544	0
KIF14	0.4191912845772914	0
TRIP11	0.4192303423589244	0
DHODH	0.4192723623372174	0
KPNA5	0.4194494725105196	0
FPGT	0.4194610318533243	0
USP19	0.4194849074711018	0
HSPA1B	0.4194971994383194	0
EZH2	0.4196234630224043	0
RBM27	0.4197434355193228	0
LRP12	0.4198372956873025	0
TRAF4	0.4198655363321726	0
NMNAT2	0.4199314784409539	0
TAF2	0.419980040059517	0
DYNC1I2	0.4201502082112315	0
ZNF263	0.4201866607630189	0
PNP	0.4202578037082847	0
FH	0.420285287018198	0
PSMD8	0.4202858598922383	0
RCL1	0.4204697219892574	0
USP4	0.4205501794979113	0
ACVR2A	0.4209197603104133	0
POT1	0.4209709773082867	0
NMNAT1	0.4209912191427579	0
MAP1B	0.4211341406904248	0
ZC3H7B	0.4211739712524109	0
UACA	0.4214394544272084	0
SLC25A16	0.421561282308713	0
RPGR	0.4217756448520413	0
TIMM50	0.4218458786921842	0
RPRD1B	0.4219531708372639	0
OLA1	0.4220164204024144	0
MAP4	0.422288879854711	0
CINP	0.4225448195710558	0
MIS12	0.4225698679238777	0
KIF27	0.4227564021471064	0
NIPA2	0.4228140705277318	0
SLC25A51	0.4228383671257907	-1
ACAT1	0.4228476710429377	0
NUMBL	0.4229012183795413	0
UBAC1	0.4231313310372055	0
EHMT2	0.4231412708626562	0
PARD3	0.4231559403748305	0
BAG4	0.4232126581749086	0
CNIH3	0.4233341393067313	-1
AHCY	0.4233850277780173	0
LRP8	0.4234869708003166	0
DCTN5	0.4236751305625531	0
INTU	0.4237358845787805	0
SRSF6	0.4239384818785723	0
HMGCS1	0.4239797370436182	0
IFT122	0.4240422420572174	0
DYNC2LI1	0.4241050438521488	0
PSME1	0.4241232719842694	0
CRYZL1	0.4241920730620766	0
CRMP1	0.4242006524819738	0
IFIT1	0.4242759886340109	0
TXNDC9	0.4246117870160193	0
FBXO28	0.4246598723140695	0
POLR3K	0.4246759525148345	0
HSPE1	0.424771563784731	0
SLC25A25	0.4249695958460253	-1
MORF4L2	0.4250142869264937	-1
ZNF579	0.4250261746044561	-1
TSTD2	0.425174672209553	0
USP49	0.4253154542629371	-1
HADHA	0.4253244905321568	0
ILVBL	0.4254486921554139	0
WDR43	0.4255460140988702	0
E2F8	0.4255608337306497	0
FDXR	0.4257832064688465	0
RPP30	0.4259850757601995	0
DPYSL3	0.426241069520814	0
SNRPD2	0.4263876223416033	0
AP2S1	0.4264130420499801	0
STRAP	0.4264169155458209	0
PSMD13	0.4264239735854996	0
THRAP3	0.426452271595243	0
NUDT4	0.4264619404338985	0
BCKDK	0.4264659606612115	0
FAHD2A	0.4265642762623145	0
CDKAL1	0.426710366557373	0
ETF1	0.426809409708445	0
YME1L1	0.4269077802153717	0
GPS2	0.4270482075060734	0
RBBP4	0.4271007304015679	-1
LEO1	0.4274181999107981	0
XRN1	0.4275296036940655	0
PIAS4	0.427674858784955	0
MBTPS1	0.4276803762351994	0
AK8	0.42773040709727	0
LUC7L	0.4277656979771226	0
FARSB	0.4277722189117486	-1
RTN3	0.427778208764898	0
AP3B1	0.4278506571386487	0
MBD3	0.4278734158328225	0
ISOC1	0.4279691539980411	-1
SON	0.4280316744488988	0
GMPPA	0.4281428205751428	0
ZNF611	0.4282505744823516	-1
DHDDS	0.4284546768969874	0
MPST	0.4284926305354085	0
TUBG1	0.4285766420037979	0
TFG	0.4286528357761419	0
SRSF3	0.4286904282386212	0
CASP10	0.428750815930092	0
GPC4	0.4287724760895713	0
UBE3C	0.4288070584001439	0
CCDC85B	0.4288755314215436	-1
DST	0.4289733613008892	0
IL27RA	0.4292298799415002	-1
DMC1	0.4292653925593689	0
CTBP2	0.4293041809990259	0
TMED3	0.4296625423295045	-1
NIPAL4	0.4297374825070269	0
PDSS1	0.4298786976419756	0
NPNT	0.430342603000457	0
UBE2L6	0.4303453582704748	0
CDS2	0.4304106539475781	0
ECSIT	0.4305335577854324	-1
WDR45B	0.4305805554382421	0
DYNC2H1	0.4308140715012644	0
PRPS2	0.4309150557235101	0
NEU1	0.4309584421660104	0
CAND1	0.4309594553289645	0
EGR3	0.4310015522681655	0
ZNF496	0.4314044381831368	0
EXOC4	0.4314134762763371	0
PIK3R4	0.4315145316513395	0
DROSHA	0.4317000571532909	0
RNF2	0.4317188898087535	0
SATB2	0.4321821883132378	0
RNF40	0.4324352448968416	0
BMP7	0.43258908695546	0
SNX33	0.4327626155231254	0
DCTN2	0.4329113737162969	0
BCKDHB	0.4330268129844833	0
ST13	0.4330677941704965	0
PRR11	0.4330905352514941	0
DPM3	0.4330943542496149	0
TSC22D4	0.4331707347394093	0
PARP14	0.4333029961451911	0
HES1	0.4333823096908322	0
LIMK2	0.4334749886851226	0
MCCC2	0.4335160136855271	0
MECR	0.4336193043237079	0
NSUN6	0.4336410055242795	0
TK1	0.4336544618803007	0
BTBD9	0.4336752357726805	0
AKAP9	0.4337165790231857	0
ETFB	0.4338317000898119	0
EXOSC9	0.433869434123182	0
FOSL2	0.433956049881098	0
PSMC2	0.4339878738149771	0
KMT2E	0.4341767143746348	0
SFPQ	0.4341921609649212	0
RIPK2	0.4341931331001334	0
NME6	0.4342291445450122	0
RGPD2	0.4343364852793857	0
KIF3C	0.4343512118331587	0
BET1	0.434429172825111	0
KIF6	0.4345295293970958	0
IVNS1ABP	0.4345332387885094	0
PNO1	0.4346236497802488	-1
TAP2	0.4346363197352533	0
MDH1	0.434696008412024	0
FBXO3	0.4347438113561288	0
AMOTL2	0.4349276971266759	0
LINGO1	0.4354202039018288	0
PPM1B	0.4358410131536908	0
UPF2	0.4358596654311639	0
PMM1	0.4359419077947553	0
FKBP4	0.4360043682654217	0
NNMT	0.4362578980281865	0
UBC	0.4363013544024077	0
GANAB	0.4363271449359762	0
TUFM	0.4363704934561304	0
TMED4	0.4364031426921434	0
PSME4	0.4365892435824242	0
METTL22	0.4366291391117233	0
E2F5	0.4366511758118575	0
TDG	0.4368934498076611	0
BCKDHA	0.4369116874406592	0
SEC23IP	0.4370537683959441	0
AUH	0.4370695244909272	0
APEX1	0.4372913884216826	0
ACTR3B	0.4374001721140593	-1
HIBCH	0.437424823294942	0
FOXK2	0.4374548906399131	0
PRMT2	0.4375089266394296	-1
SPG21	0.437517150330993	-1
AKAP10	0.437810464955662	0
KIF23	0.4378408473335492	0
DNAJA1	0.4378969416167494	-1
PSMB6	0.4379340051585722	0
PSMB4	0.4379375764988095	0
MCM2	0.4379647772676959	0
SUN1	0.4379669258912131	-1
SEC23B	0.4380169768492393	0
CS	0.4380317509874115	0
CSF3R	0.4382924721243623	0
ASNS	0.4383294819993773	0
UBR1	0.4384215457645642	0
PACSIN3	0.438426243113996	0
SETD2	0.438468187176861	0
GLI1	0.4384863362835693	0
GTF3C4	0.438511074614204	-1
MRPL38	0.4385695898123934	0
PDSS2	0.4385736729979649	0
ALG8	0.4386223330071531	0
GPC2	0.4386405646289776	-1
ZNF8	0.4386431303854743	0
PITPNM1	0.4387094436125834	-1
HSPA1L	0.4387756281185955	0
RFNG	0.4388542657225828	0
TGFA	0.4388921967844863	0
PIGG	0.4388999399943421	0
YWHAE	0.4389091077384978	0
MYBBP1A	0.4390083645841721	0
MRPS30	0.4391793903829052	0
DMXL2	0.4392698981000061	0
PEX14	0.4393127231230484	0
POLR2E	0.439472365272142	0
BRIP1	0.4396510450636225	0
HNRNPH2	0.4396694444011804	0
ACVR2B	0.439719956313945	0
PSMA5	0.4397322962370185	0
AKR1B10	0.4397586119609875	0
LBR	0.4397623231792894	0
PPFIBP1	0.439839850309162	0
SPATA20	0.4398812462099614	0
POLR3D	0.4398849682829413	0
DPAGT1	0.4399901806616755	0
SRPK1	0.4400894143053047	0
FNBP1	0.4401566395905158	0
SETD3	0.4402049068770245	0
E2F3	0.4403171557592458	0
PDIA3	0.4404667116868651	-1
PC	0.4405016684063699	0
CCNC	0.4406581887291889	0
SYNCRIP	0.4407248494071816	0
DLG1	0.4407365878732432	0
NADK	0.4407769901119641	0
SND1	0.4409541748685908	0
ALDH7A1	0.4409786932964332	0
DNAJB9	0.4411083809124205	0
SDC3	0.4413129235933585	0
PDHB	0.4413165746058046	0
TDRKH	0.4414255754916561	-1
ALDH3A2	0.4414661389445807	0
TXNRD1	0.4415428729989916	0
ITSN1	0.4415643367045432	0
SETD1B	0.4416144564151162	0
KRR1	0.4416410503961681	0
NRP2	0.4417992663385331	0
TRIM56	0.4418038733337799	0
KIF7	0.4421157968029585	0
SLC25A46	0.4422179305068584	0
ZNF408	0.442257208849491	0
MRPL54	0.4423795385065438	0
CHMP4C	0.4425339568496209	0
SSBP4	0.4425609283948835	0
HSPA6	0.4427235290499229	0
DNAJC28	0.4427880917971979	0
HSPA4L	0.4428348903225348	-1
ECHS1	0.4428352178086834	0
SPTBN4	0.443009525265114	0
NIPAL1	0.443286467152797	0
MDH2	0.4433218663622322	0
ALG1	0.4434229366295775	0
VAPA	0.4434389758969296	0
IQCE	0.443616430473236	0
TPR	0.4437268739717416	0
AREG	0.4438490923296538	0
NUP214	0.4438699958223016	0
ZDHHC17	0.4438844810038561	0
HAUS4	0.4439545560395523	0
EPHA6	0.4439826071052714	0
CHRD	0.4439920792370429	0
PCLO	0.4439937763050822	0
ACADSB	0.4440972994174144	0
GPR161	0.4441172178744742	0
ANKRD13A	0.4441398820130222	0
SLC25A11	0.4441787105643919	0
HOXA10	0.444214933226686	0
GPC3	0.4442376279142087	0
BAIAP2L1	0.4442419250052507	0
PPP6R1	0.4443313338010656	-1
DNAJA2	0.4444114280066119	0
MAT2B	0.4445218135991869	-1
MYL12B	0.4445592535943043	0
ATP6V0D1	0.4446972203669925	0
KIF26A	0.4447045676702248	0
CPEB4	0.4448037432628694	0
STX4	0.4448274756795068	0
UBE2S	0.4448614345469884	0
TNFAIP8L2	0.4449858454573727	0
ZSCAN32	0.4450610076164702	-1
IGF2R	0.4450933770853275	0
UBR2	0.4451994227647806	0
CPNE2	0.4452571519430677	0
ATXN1	0.4452753851850092	0
PMVK	0.4452948519878709	0
GFPT1	0.4453585897414471	0
CHGB	0.4453651320600629	0
CLTC	0.4453675906575524	0
HR	0.4454033670918806	0
HSPA8	0.445566330696297	0
ATXN3	0.4455863152730386	0
ZBTB1	0.4456387715815113	0
FBLN5	0.4456776466697403	0
SEC61B	0.4457764227406691	0
ARHGEF12	0.4459448246053256	0
NTHL1	0.4460107566728602	0
CHIT1	0.4460203651541337	-1
SLC12A2	0.4460372347090622	0
NFU1	0.4462104699229817	0
ATRX	0.4463282288179684	0
ZNF721	0.4463503932702379	-1
CTPS2	0.4464076641854546	0
OS9	0.4464579024404146	0
DOCK4	0.4465433865833815	0
PSMD6	0.4465466199632097	0
CMAS	0.446552538970287	0
TOX4	0.4465648899789729	0
TAF5L	0.446567867351372	-1
TFAP4	0.4465775570598212	0
CEP70	0.4466706403556631	0
DLD	0.4468038955095947	0
ZNF362	0.4468541339322306	0
RPN1	0.4469517444355566	0
MGAT4B	0.447058563305943	0
SENP6	0.4470832479163328	0
MTRF1L	0.4470853473168872	-1
DUSP10	0.4471180349458242	0
PRKAB1	0.4471804845346429	0
YWHAZ	0.4471992308329323	0
GLI3	0.4472622150158944	0
HMBOX1	0.4472938946285392	-1
HNRNPH3	0.4473909382345993	-1
ATG16L2	0.4473992084589335	-1
EXOC2	0.4474202225388152	0
NDC80	0.4474754656567264	0
DCC	0.4475874383497526	0
MCL1	0.4478336652282328	0
ALG12	0.4478946068876659	0
PRKAA1	0.4479785368433926	0
TOPORS	0.4480365857250051	0
PSMD3	0.4480824058255541	0
FEM1A	0.4481050738917058	0
EID3	0.4482792086806333	0
RXRB	0.4483445058398033	0
ZZZ3	0.4484265926577246	0
DERL1	0.4485089043313102	0
SPARC	0.4486005191456411	0
PSME2	0.4487118212395554	0
CUL4A	0.4487810855434792	0
GSPT1	0.4487845157373653	0
CAD	0.4488073174341397	0
SLC25A4	0.4488216038212425	0
EIF2AK1	0.4488240929396921	0
HDHD2	0.4489635493861716	0
HUNK	0.4489665929057573	0
C16orf70	0.4490291202594492	-1
CRABP2	0.4492909086738371	0
RPH3AL	0.4493145442327069	0
IK	0.4493804690804115	0
CDK9	0.4494079015588859	0
ABHD16A	0.4494744245683748	0
PDE1A	0.4494969175669313	0
GGPS1	0.4495209642403244	0
PJA2	0.4495833822989032	-1
DHCR7	0.4496506357047071	0
EZH1	0.449813724813607	0
ACBD5	0.4498176524691279	0
APEH	0.4498821599874748	0
MVK	0.4499779819640396	0
RCOR2	0.4500664851129421	0
TULP3	0.4501175276953692	0
CYB5RL	0.4501192790945502	0
LSM14A	0.4501245778210405	0
MRI1	0.4501876081069569	0
ZNF317	0.4502875363814669	0
RAD21	0.4503355527582186	0
ITCH	0.4503433701731291	0
PGLS	0.4503463034208187	0
UPP2	0.4503690605303644	0
KLHL13	0.4503806361140282	0
MRPL19	0.4504524107703007	0
LGI3	0.4505642603507614	0
AUP1	0.450669208855457	0
HAUS2	0.4508085144447513	0
SLC35G1	0.4508315493688919	0
FHDC1	0.4508476295081906	0
TP53I3	0.450999993093642	0
RANBP3	0.4510665799595339	0
IPO13	0.4510729709445099	0
METTL21A	0.4510890324783055	0
USP2	0.451090106046644	-1
ZSCAN25	0.4511273818442065	-1
SCP2	0.4511940460616913	0
AFG3L2	0.4512481643775684	0
KIF19	0.451342327688327	-1
ATL3	0.4513966973835008	0
DCTN4	0.4514946879945095	0
KCTD5	0.4516102344714408	0
STAM	0.451622454491942	0
DDX41	0.4516266398064702	0
ASPG	0.4516555721791209	0
NUDT16	0.4517569224265957	0
PADI1	0.4518021136181541	0
SPP1	0.4518096150247535	0
FES	0.4518158265711822	0
ZSCAN20	0.4518848521497814	0
RBM19	0.4519127450875618	0
GNS	0.4519212607218881	0
STARD7	0.4519403807688701	0
ZSCAN5A	0.4520764806512615	-1
PUS7	0.4520909603388353	0
SUCLG2	0.4521841535873703	0
ALG2	0.4521843738654268	0
CTPS1	0.4522834973647037	0
USP16	0.4522989921614361	0
GTF2B	0.4523151263846514	0
NFE2L3	0.4523263640271631	0
CERS5	0.4523359277150997	0
HSPA4	0.4523583503060679	0
MRPS17	0.4523628587666169	0
ACAA2	0.4523743039667385	0
CENPC	0.4524005824732801	-1
SETMAR	0.4524039768760404	0
H6PD	0.4524374716348392	0
SPECC1	0.4525794704055048	0
ASXL1	0.4526444742003744	0
PIM1	0.4528614736789015	0
SLC35G2	0.4529004787805919	0
SRM	0.4529379818897694	0
GLA	0.4529590182163169	0
LDLR	0.4529934226344473	0
PSMD11	0.4529987637012075	0
TTC21B	0.4530560865188506	0
PRCC	0.4530836936236529	0
EIF5	0.4531414608367324	0
FBXO38	0.4533291283066943	0
PCCB	0.453448567395777	0
ARL3	0.4534725036657273	0
FBXO2	0.4535640843347933	0
CYTH4	0.453662418926622	0
PDE3A	0.4537465624419158	0
FNBP1L	0.4537934471133406	0
MTR	0.4540062440657432	0
IRAK1	0.4540733020692842	0
ARPC2	0.4541556474410494	0
RTCB	0.4543233179225649	0
METTL23	0.4543331425296301	0
JDP2	0.4543411113776654	0
SRSF2	0.4543766137349742	0
PSMC5	0.4544040363594844	0
CUEDC1	0.4544392754932109	0
ZNF500	0.4544543309069839	-1
ZNF197	0.4544756288215287	0
PGF	0.4545577357439723	0
ZKSCAN8	0.4546754743155881	-1
ZCRB1	0.4546769403000658	0
ARL11	0.454715978751984	0
LEMD3	0.4547567436301772	0
FADS1	0.4549318894378739	0
PPP1CB	0.4550333667250257	0
PLEKHA5	0.4550464410109018	0
ZSCAN29	0.4550569683098276	-1
PNMA1	0.4551520517239339	0
ZNF165	0.4551549778342841	0
HOXB4	0.4551847170969239	0
PIGP	0.4551853066627834	0
CCNT1	0.4551967033446624	0
RPE	0.455374554550865	0
GGA1	0.4554307985688614	0
IMMT	0.4555346498539803	0
SLC25A10	0.4555665196741365	0
PIM2	0.4555674908113523	0
ENTPD5	0.4556012328672372	0
BLOC1S2	0.4556074792171355	0
ZKSCAN4	0.4557253614371982	0
DHX16	0.4559181063791316	0
TMEM242	0.4560382747835053	-1
ENPP4	0.4561490353928765	0
FAHD2B	0.4561781499099738	0
BTG3	0.4562989809068744	0
LONP1	0.456336593149766	0
DNAJC8	0.4564031910450231	-1
SLC25A36	0.4565338134490809	0
DUSP23	0.4566185142790482	-1
MPZL2	0.4566259549554882	0
ZWINT	0.4567461219414772	0
PRPS1	0.4567839682796724	0
BMPR1B	0.4568368058460578	0
GRHPR	0.4568607871754355	0
SHMT1	0.4568977154573646	0
DCTN6	0.4569581240910645	0
DHX15	0.4570701012500252	0
AIDA	0.457090378808385	0
SHMT2	0.4571806212265376	0
GBA2	0.4572042000794966	0
CRAT	0.4572925245986215	0
PIGS	0.4573201480066716	0
ZNF174	0.4573840327376995	0
ECHDC2	0.4573935651802462	-1
IMPA2	0.4574107441223887	0
NUMA1	0.4574152004738444	0
COPS6	0.4574175867035095	0
CIRBP	0.4574749059834079	0
HOXD4	0.4575639373820983	0
ARL10	0.457589986393324	0
ACADVL	0.457646194996946	0
IFT57	0.4576720893202858	0
GLB1	0.4576752681510893	0
ZNF397	0.4577849622572202	0
WNT5B	0.4578223345219255	0
SNX19	0.4579379244139625	0
RPL13A	0.4581146648068759	-1
HADH	0.4581221388456671	-1
TUBB2A	0.4584329484666907	0
NEB	0.4585208471772212	0
MAD1L1	0.4586304649853603	0
ZNF16	0.4587654792656047	0
SLC25A27	0.4587786683275408	0
PEX2	0.4588174348916372	0
SCFD1	0.4588486656663256	0
SC5D	0.4589634957102901	-1
DYNC1H1	0.4590352354698633	0
ZSCAN9	0.459087509616003	-1
EXOC8	0.459142460194135	0
SLC25A33	0.4592300588966662	0
ALG14	0.4592900674657819	0
AP1G1	0.4594893264519408	0
PDHA1	0.4595615768181061	0
GPHN	0.4596492474975509	0
BEND3	0.4596522579860368	0
KIF4A	0.4596679989863993	0
CGN	0.4597653975315838	-1
ZNF638	0.4598063179396724	0
PIGT	0.4599331263523118	0
CIAO1	0.4599364498428953	0
CEP78	0.4599845900178008	0
DCAF8	0.4601858517820688	0
CNOT7	0.4602042138718968	0
BAMBI	0.4602467387721409	0
NBEAL1	0.460317641145876	0
CKS1B	0.460384969333017	0
GMNN	0.4605952822451791	0
ZSCAN16	0.460656716209757	-1
PRDX5	0.4607136610134329	0
SMU1	0.4607513309862496	0
CTNNBL1	0.4608407303059917	0
ZBTB48	0.4609349888292239	0
UBXN2A	0.4609493548534717	-1
NPRL3	0.4609730009475409	0
ALG5	0.4609868508911393	0
EXOC7	0.4610187798215727	-1
WDR70	0.4610382845373271	0
STX12	0.461060299955231	0
PSAT1	0.461205483216191	0
ZSCAN22	0.4612592532435918	0
PSMB8	0.4612904577294015	0
E2F7	0.4613445975896385	0
CETN2	0.4615118927741193	0
TMEM43	0.4615479359960072	0
SGPP1	0.4616600409142596	0
TNPO2	0.4617020415670279	0
PSEN1	0.4617461515973426	0
SPSB1	0.4617628698687828	-1
GPC5	0.4617783825897015	0
COPS3	0.4617820445442899	0
KLHDC3	0.4619668178797506	0
UTP14A	0.4619683420455747	0
TGFBI	0.4620074307269206	0
PDCL3	0.462051477145372	0
ULK3	0.4620679792529236	0
GNB2	0.4621855976599732	0
PRKCSH	0.4621864385614663	0
ADRM1	0.4622710249826487	0
PARN	0.4622943922330778	0
AP3S1	0.4623350752663118	0
MRPS2	0.4623629294586794	0
FUZ	0.4624350506061111	0
PIGV	0.4625641596908622	0
PARS2	0.462573770680145	0
CITED1	0.4625750910464555	-1
ACO2	0.4625881238352886	0
SLC25A19	0.4627239648891182	0
LSM1	0.4628271929397494	0
UBA2	0.4628497278234472	0
TGDS	0.4628757566944749	0
COPS8	0.4628765444617413	0
RUVBL2	0.4628946342029319	0
TPI1	0.4629878090611481	0
ADAM8	0.462989220134231	0
SUGP2	0.4630379847585812	0
TRAF3IP1	0.4630510780609017	0
FARS2	0.4630910852997155	0
PFAS	0.463210334199811	0
TADA3	0.4632358204763049	0
ALG6	0.4632938202659025	0
TRMT112	0.4633965570876422	-1
NUS1	0.4634584476782261	0
HLA-C	0.4634957674802411	0
SLC35C1	0.4636240134487298	0
MTHFR	0.4636442188889028	0
PIK3C3	0.4637659626682714	0
RYK	0.4638167221770153	0
MRPL20	0.4639247240943449	0
CYB5R4	0.463939820737987	0
BCAT2	0.4640269976811887	0
UBR3	0.4640510936196338	0
MGAT5	0.464051675196414	0
MICU1	0.4640812467645835	0
SNRPB	0.4641213114318397	0
NGRN	0.4641534096175234	0
RNF20	0.4642087857792558	0
STOM	0.4642152916905597	0
PAPSS1	0.4642691495320118	0
TUBA1A	0.464371932700891	0
MRPS31	0.4643870302750153	0
SHKBP1	0.4644078498863968	0
CSNK2A2	0.4644183358318681	0
WLS	0.4644284296350877	0
TUBB4A	0.4645863708402816	0
