gene	p-value	label	index
ACOX2	0.4870339787767355	0	116
METAP1D	0.4870575486003015	0	5896
SLC35F1	0.4870962072381248	-1	9335
RHOT1	0.4871032458433388	0	8492
TIMM8A	0.4872419742423536	0	10320
LCN2	0.4874296793989596	0	5358
IL4R	0.4875730316824038	0	4743
PTPDC1	0.4876571438860075	0	8068
ADCK5	0.4876782179547842	-1	212
MFAP5	0.4877262777444714	0	5924
RCOR3	0.4877341017453636	-1	8388
ZNF491	0.4878334696352091	-1	11749
ADK	0.4878442548636171	0	229
KPNA3	0.4879116998485059	0	5231
EFEMP2	0.4879421456554036	0	2983
PTPN21	0.4880061006090743	0	8074
MTCH2	0.4880133551973159	0	6211
CCHCR1	0.4880206288038887	0	1526
SYT10	0.4880424056199448	0	9990
TRIP11	0.4881803612143553	0	10723
MRI1	0.488220940111686	0	6104
DST	0.48827422416822	0	2859
HSPB9	0.4884187233569204	0	4585
CMPK1	0.4887323889165859	0	2032
TH	0.4889708851844518	0	10259
SCD	0.4890852129369011	0	8851
PROKR1	0.4892701828914462	0	7910
TMED3	0.4893041433511786	-1	10382
SYTL1	0.4893759593341598	0	10004
VPS11	0.4894166701251142	0	11209
HLA-E	0.4895189531453278	0	4416
SLC27A1	0.4898322789456563	0	9290
ADAM29	0.4900239575816086	0	177
FST	0.4900859993221044	0	3727
MAGEA10	0.4901260712443938	0	5652
CCL3	0.4901340943294962	0	1543
GOLGA5	0.4905559528323779	0	4049
CEP55	0.4905745412374118	0	1796
CSNK1G3	0.4906134714562241	0	2298
SEC14L5	0.4907479398470295	0	8921
AK5	0.4908633582184988	0	316
EIF5B	0.4909081335732628	-1	3054
GRIK1	0.4910770892404358	0	4175
MTMR9	0.4910991486076216	0	6238
C1QL1	0.4911401775409577	0	1210
KLHL13	0.4912138136991196	0	5178
PLEKHF2	0.4912253996618688	0	7564
SAMD4A	0.4913667758562693	0	8811
TFAP4	0.4914197734431082	0	10222
TRIM65	0.4914381278728976	0	10712
RAB36	0.4914449722604707	0	8178
PLCH1	0.491459363688039	0	7541
AKR1B1	0.4915637646997692	0	337
ING1	0.4915849081420385	0	4770
SCGB2A1	0.4917967876870206	0	8860
FAM83G	0.4918837968703851	0	3413
EPC2	0.4918947227708498	0	3153
MAD2L2	0.4922077243094739	0	5644
SCAMP5	0.4924500486005984	0	8844
ERAP1	0.4924583717390334	0	3186
RPS18	0.49248495228156	0	8678
ASH2L	0.4927138938014088	0	772
HORMAD2	0.4927937843090506	-1	4479
ZNF688	0.4928047714852964	0	11831
SLC35E2B	0.4929314750836748	0	9333
TPRKB	0.4929931919127129	0	10613
MBTPS2	0.4930603600353774	0	5798
LRP10	0.4931979240470731	0	5510
ADAM22	0.4932112028852261	0	174
ALS2	0.4935220921233564	0	393
YAP1	0.4936020973786285	0	11406
SMARCA4	0.49361339400321	0	9482
FMNL1	0.493728587755426	-1	3641
DHODH	0.4938113574558155	0	2626
ENPP2	0.4938328724479286	0	3129
KCNT2	0.4939696866343552	0	5045
USP15	0.4941155930177003	0	11104
ASB5	0.4941344475154102	0	761
CAV1	0.4941401716140799	0	1431
TTC9	0.494184243339242	0	10850
PPCDC	0.4941883892671971	0	7739
AHNAK	0.4942687857060282	0	295
CUL2	0.4943282236878639	0	2358
CKAP4	0.4943480879081277	-1	1940
ERN2	0.4944123081196243	0	3213
BET1	0.4945397466515505	0	1033
KCNN1	0.4946733838180977	-1	5034
AFAP1	0.494728059813144	0	252
GUK1	0.4947818182531808	0	4259
INCENP	0.4949354440824619	0	4768
TTF2	0.494964059127697	0	10854
TXK	0.4950169984858971	0	10913
PROKR2	0.4950545668656572	0	7911
UXS1	0.4950610247362962	0	11158
LRCH2	0.4951368558646411	0	5496
PAN2	0.4953841522429518	0	7065
TMBIM1	0.4954270093295891	0	10364
RAB34	0.4955364774070899	0	8176
RIPK1	0.4956459574739203	0	8516
TRIM29	0.4956459946024631	0	10686
KPNA2	0.4956525377701094	0	5230
FAM83B	0.4957049963782174	0	3409
DUSP5	0.4957608699307743	0	2893
TTC9B	0.4957839419008526	0	10851
SEL1L	0.4958742358497717	0	8943
PRKCSH	0.4958786416449916	0	7889
OS9	0.4959940822469703	0	6963
SIRT6	0.4960218995728083	0	9152
CAPZA1	0.4960395540259035	0	1395
VAMP1	0.4961053804013172	0	11161
PJA1	0.4961288080268337	0	7489
DCAF6	0.4961782738605048	0	2494
DTNB	0.4962255980988054	0	2864
LARP1B	0.4962789950470244	0	5338
ANXA5	0.4963473944143728	0	510
FUS	0.4964209069554061	0	3741
FAM117B	0.4964904762305542	0	3331
ATXN7L1	0.4967380547123454	0	896
UBE2W	0.4968341877112298	0	10978
NR2C1	0.4968927244535203	0	6739
OPRK1	0.4969619007051595	0	6942
UBE2J1	0.4970001498850152	0	10967
CBFA2T3	0.4970083771709622	0	1434
RPL19	0.4971102304285184	0	8642
PDXDC1	0.497122659479023	0	7280
CUL4B	0.4972752540754946	0	2361
CBFA2T2	0.4973859563937492	0	1433
RHOT2	0.4977167017868227	0	8493
SIPA1L1	0.4978985559623582	0	9141
ACO1	0.497977532443717	0	106
WDR6	0.4979863000599311	0	11304
PTPN23	0.4979893299357238	0	8076
XRCC3	0.4980900408632675	0	11395
MIER1	0.4981810281790401	-1	5967
NGEF	0.4982523513392869	0	6576
MAPK1IP1L	0.4982733124684312	0	5736
WDR47	0.498395968549506	0	11296
TMEM120B	0.498438950473783	0	10395
BMI1	0.4984701776957713	0	1067
SH3GLB1	0.4984986641455952	-1	9089
ZNF625	0.498502570647475	-1	11810
RAB4A	0.4986210492074213	0	8197
UBXN1	0.4986220995100901	0	11006
TRIM69	0.4986312978228164	0	10715
CD163	0.4986657050032134	0	1591
ORC5	0.4986876767934884	0	6958
CTPS1	0.4988155711461496	0	2332
DCP1B	0.4988186104375228	0	2511
ZFP82	0.4989331026594816	-1	11550
SYT7	0.4989543613074336	0	10002
PER1	0.4990204134673751	0	7306
NHLH1	0.4990437286894916	0	6581
ZNF585A	0.4990447605420474	-1	11790
IFT172	0.4990724307287337	0	4665
THBS4	0.4991377816751181	0	10273
C8orf33	0.4992508760193835	0	1281
PRDM4	0.4994553705020087	0	7843
CD180	0.4995099310769514	0	1593
LAMB3	0.4995780333674973	0	5320
PLEK	0.4995802648535979	0	7552
EFEMP1	0.499605233410932	0	2982
HLA-C	0.4996285320496521	0	4410
KAT5	0.499679824811312	0	4958
IK	0.4996893645772404	0	4695
LDLRAD4	0.4997539790491879	-1	5374
CBLN4	0.4997674313011377	0	1441
KLC2	0.499971035660707	0	5156
GRIA3	0.50007843999152	0	4170
FSTL1	0.5002020182880346	0	3728
MAGEF1	0.5002167213549057	0	5663
FKBPL	0.5002363344451941	0	3619
WTIP	0.5002743925375739	0	11363
IRF9	0.5003411918543177	-1	4848
REPS2	0.5005443440793896	0	8417
UBAC1	0.5006773380764757	0	10951
TFAP2A	0.5007650482033745	0	10218
AJUBA	0.5008404526960872	0	312
TRAF6	0.5009135314301328	0	10634
RPL23A	0.5010642041516374	0	8647
PPM1B	0.5011281508956682	0	7761
ID2	0.5011358056199684	0	4631
ASB11	0.5014741032547979	0	756
UBR7	0.5014945524528306	0	11002
TBC1D32	0.5017878278315534	0	10100
GSR	0.5018493126924666	0	4216
AIRE	0.5018745834030307	0	310
MAGI1	0.5018959193660916	0	5665
HAUS7	0.5019597411395941	0	4301
ZEB2	0.5019982344760046	0	11533
ANKRD52	0.5020076076595908	0	479
VRK3	0.5021524854636409	-1	11236
PTPRS	0.5022034674345905	0	8096
AKR1B10	0.5022908147980668	0	338
PCDHA6	0.5023907794249795	0	7156
MANSC1	0.5024200345688552	-1	5694
GOLGA4	0.5024524912464029	0	4048
MICALL2	0.5025111696883832	-1	5956
SLIT3	0.5025808234774225	0	9461
BMF	0.5026327421741932	0	1066
BSDC1	0.5026444676094831	0	1125
ESRP1	0.5026489479481929	0	3225
VPS13B	0.5026551216832498	0	11211
CCDC112	0.502725882366828	0	1461
INO80E	0.5027604179951954	-1	4781
FOSB	0.5027652666900287	0	3668
C15orf48	0.5028826971178451	0	1190
CNTROB	0.503163370153387	0	2091
ZBTB9	0.5031757440497	-1	11484
PTGDR	0.5034263145350844	0	8044
PBRM1	0.5034954257762289	0	7123
RGPD2	0.503563772772386	0	8453
GRIA4	0.5035948136589828	0	4171
RPS4X	0.503608926173739	0	8687
TTC9C	0.5037226959463251	0	10852
BSG	0.5038298186678859	0	1126
TTC26	0.5038741035441698	0	10831
STXBP3	0.5038889687172002	-1	9906
ZNF773	0.5039099486511802	-1	11861
SCP2	0.5039459448850617	0	8884
ERC2	0.5040588496835209	0	3191
RAB3IL1	0.5040938543769432	0	8189
OCRL	0.5041888082462207	0	6904
SPAG1	0.5042499089772959	0	9639
FKBP4	0.5042761131540751	0	3613
EMC2	0.5044029870712319	0	3093
ZNF829	0.5044031751021751	-1	11882
TRIM28	0.5044039061840495	0	10685
PPCS	0.5044102512798597	0	7740
NBEAL1	0.5044243164562945	0	6411
EPB41L5	0.5044547606851962	0	3150
SOX9	0.5044801276277349	0	9630
PRRC2C	0.50450615631791	0	7948
HNRNPR	0.5045193647494428	-1	4467
PANK3	0.5045777639457935	0	7069
ZNF585B	0.5045888073323777	-1	11791
PRDM6	0.5046409799880929	0	7845
ACTG1	0.5046823090748672	0	142
PANK1	0.50484015389371	0	7067
RPLP2	0.5048775993606526	0	8662
ZNF569	0.504974454741573	0	11785
ZBTB20	0.5049929281688552	0	11456
RAB28	0.5050123246112949	0	8171
ZNF649	0.5050194914160558	0	11820
FHIT	0.5050668903881407	0	3589
FZR1	0.5050951066897728	-1	3768
TRIM6-TRIM34	0.505123622534635	0	10708
MIF4GD	0.5052665225239898	0	5968
GRIK2	0.5053930541525534	0	4176
SH2D4A	0.5054045603858238	0	9076
FBLN1	0.5055374854991954	0	3458
SURF4	0.5055417170885508	0	9944
GBE1	0.5056641950929445	0	3854
CTSB	0.5057400386398317	0	2339
MFAP1	0.5061097177202971	0	5921
ZNF195	0.5061165971706164	0	11623
SCGB2A2	0.5062579758906213	0	8861
GTF3C3	0.506267458304178	0	4242
ZCRB1	0.5063085110619112	0	11509
ARPC5	0.5063828043826923	0	725
ANKRD44	0.5064376503932198	0	474
FABP4	0.5064841833165011	0	3306
CDSN	0.5065094709738618	0	1746
RNPEP	0.5065643793403665	0	8604
USP1	0.5067405641627838	0	11098
DUSP16	0.5068507574808345	0	2884
TAF6	0.5069146238218932	0	10036
SUGT1	0.5069771141777458	0	9921
COMMD4	0.5070279478963371	0	2148
PRMT3	0.5070844288686432	-1	7900
ZFP1	0.5070938303004282	0	11540
COMMD9	0.5071077715377088	0	2152
TMEM130	0.5071981795840332	-1	10399
DHX8	0.5072177263857903	0	2650
ZNF620	0.5074328024847402	0	11805
SMAD7	0.5074372246245645	0	9478
PMPCB	0.5074546370531215	0	7618
STX6	0.5075898166808562	0	9903
ADAM17	0.5076642868320582	0	172
ZNF45	0.5077022693170302	0	11737
TTC38	0.5077439821778461	0	10841
TGFB1I1	0.5080426295115268	0	10243
RIMS1	0.5080749683356021	0	8506
IL5	0.5080907525388654	0	4744
F2RL1	0.5083215337536428	0	3295
TTC28	0.5084683347806993	0	10833
COMMD5	0.5085321851158243	0	2149
ACVR2B	0.5086228133739151	0	162
MTA3	0.5087056325973672	-1	6208
RABL2A	0.5087467129857884	0	8213
NACC1	0.5088056760621384	0	6375
RPS15	0.508902395644582	0	8675
STOX2	0.5089095418806209	0	9882
AGTR1	0.5089703544354448	0	286
TCEAL2	0.5090479159796983	-1	10137
CCDC122	0.5090544914422398	0	1467
DRD2	0.5091233994207471	0	2837
GFOD2	0.5092447941523801	-1	3901
VAMP5	0.5092541216743565	0	11165
LRRN2	0.5093213895894011	0	5563
NES	0.5095622948426274	0	6532
G3BP1	0.5095633938775166	0	3771
ZBTB3	0.5095695821854681	-1	11462
SATB2	0.5095950399112815	0	8827
VEZT	0.5096803974267726	-1	11192
HS1BP3	0.5096947047076792	0	4533
P4HB	0.5096952677728254	0	7018
SSBP4	0.5097000566090154	0	9781
COMMD7	0.5097186663473599	0	2151
CPT2	0.5098332593815657	0	2227
TXNRD1	0.5098374659591971	0	10928
SNX18	0.5098797328371423	-1	9580
CDC42BPA	0.5099111078123374	0	1667
WDR41	0.5100818064496153	0	11291
RAP2C	0.510142015436739	0	8273
GRIN2A	0.5101547954208145	0	4181
ACTR2	0.5101773998022472	0	153
CSF3	0.5101793127015392	0	2288
CBLN1	0.5102103142495611	-1	1439
NIPAL4	0.5102836601722139	0	6601
FABP7	0.5103864042111624	0	3307
HAUS4	0.5104388293214469	0	4298
ANKS1A	0.5104849778844359	-1	484
FBLN2	0.5104861170116615	0	3459
ECM1	0.5104930321294845	0	2950
ABCC10	0.5105168231254571	0	32
WDR19	0.5106690133311016	0	11279
ABCF2	0.5107643036883077	0	43
HSPG2	0.5108696345377991	0	4589
NKAP	0.5109292213924995	0	6609
RPL27	0.5109407745690366	0	8650
AMIGO2	0.511021872620928	0	407
PCSK4	0.5110481824688268	0	7205
RPL7	0.5110794338847732	0	8659
RANGAP1	0.5110842180762649	0	8265
PPFIBP2	0.5111222654534934	0	7747
RPL21	0.5111807717719616	0	8643
PQBP1	0.5113635055697987	0	7830
TJP1	0.5113704820956273	0	10330
SDC2	0.5114065864363975	0	8897
TRERF1	0.5114793608669693	0	10663
BMP2	0.5116494147710362	0	1069
DUSP2	0.5116747259931412	0	2887
HECW1	0.5119747913722739	0	4345
SDC4	0.512114262499282	0	8899
TET2	0.5121268553084866	0	10208
ALG5	0.5121551518775187	0	372
MPRIP	0.5121920921590946	0	6087
RAB3IP	0.5123880238610422	-1	8190
HAT1	0.512425141686184	0	4294
UNC13B	0.5124704493326098	-1	11051
CYFIP1	0.5125281295904868	0	2405
HGS	0.5125680136562542	0	4377
AGFG1	0.5126058694046636	0	269
SLC11A2	0.5126732850135234	0	9181
STX12	0.5126989976488899	0	9894
RGPD3	0.5129480300437108	0	8454
STX8	0.51306151872206	0	9904
NRSN2	0.5131064956649226	0	6774
MAEA	0.5132898095938164	0	5646
KDM6B	0.5133166482434799	0	5078
CNPY4	0.5133315339091532	0	2075
VNN1	0.5133773463952842	0	11207
NIF3L1	0.513423173965827	0	6591
NAPG	0.5134286136218992	0	6396
FADS2	0.5135993403174561	0	3309
SCGN	0.5137308780532933	-1	8863
IFNAR2	0.513745259330479	0	4656
TMEM107	0.5137952223758921	0	10392
DBI	0.5138511388251888	0	2478
KATNB1	0.5138593666466127	0	4965
ZNF324	0.5138800972190104	0	11680
LRP12	0.5139280083346022	0	5512
CAPN1	0.5139344413716811	0	1378
MCC	0.5139615137393708	0	5803
ZYG11B	0.5139646815208396	0	11934
HLA-B	0.5139881543342829	0	4409
FLAD1	0.5141944643360096	0	3621
UCHL5	0.5142631057542335	0	11015
UNC5CL	0.51426998587782	0	11060
CD84	0.514293856401844	0	1643
LAMA5	0.5143375166516875	0	5317
SPICE1	0.5143747811909891	0	9683
NADSYN1	0.5144204040883529	0	6378
KIF14	0.5144668805119034	0	5111
RAB4B	0.5144927482591711	0	8198
SERBP1	0.5145384416830977	0	8972
SNAPC3	0.514590376563228	0	9539
PLEKHF1	0.5146255290587285	0	7563
CASP8	0.5146471945267214	0	1419
SLC38A5	0.5147083735758797	0	9352
ZBTB18	0.5147381210748394	0	11454
STRADA	0.5147603165460605	0	9883
UBOX5	0.5147661386319858	-1	10992
PANK2	0.514790031725104	0	7068
OLFM4	0.5148363770208403	0	6925
EMILIN3	0.5149256707564329	-1	3104
GCFC2	0.5149356539873323	-1	3864
CIRBP	0.5150561985471926	0	1930
SPAG6	0.515104544697777	0	9644
SRPK1	0.5151530588381443	0	9757
VDR	0.5152513243567518	0	11187
DUSP10	0.5153031764760531	0	2880
NCAM2	0.5153629550735677	0	6419
NEXN	0.5154033595274683	0	6543
TTC13	0.5155909314957323	0	10822
RPL3	0.515619793126471	0	8651
SCARA5	0.5156735140165856	0	8848
BATF3	0.5157760406570158	0	969
ABI2	0.5157814068944814	0	63
IFT140	0.51580633028219	0	4664
TFG	0.5158702290559256	0	10233
PIP	0.5158867948753829	0	7468
TMED10	0.5158931911142469	0	10380
COPZ1	0.5159490446041729	0	2167
ATG13	0.5159600611531914	0	812
NPM1	0.5160520680111365	0	6713
ASB7	0.5160656135801684	0	763
HCCS	0.5161199845886013	0	4311
TFPT	0.5161582466863353	0	10236
CELSR2	0.5161842637893375	0	1762
CBLB	0.5162047032068681	0	1437
MTTP	0.5162616884302909	-1	6248
LTBP1	0.5162709915343262	0	5589
TUBA1B	0.5164444484439643	0	10875
DUSP8	0.5164861364860139	0	2896
RABL6	0.5165059311197002	0	8215
CDCA8	0.5165809971184152	0	1682
C9orf78	0.5166225319692355	-1	1289
RAB23	0.5167001380414297	0	8166
VPS16	0.5167204023789665	0	11213
PITPNB	0.5168078373713864	0	7479
NAB2	0.5168221967424913	0	6371
SLC38A2	0.5170275451505565	0	9350
KCNJ1	0.5171247172866675	0	5007
WWOX	0.5172173974886904	0	11367
MDH1	0.5172566745179259	0	5833
TSPYL4	0.517328115018418	-1	10806
TDG	0.5173328445373367	0	10169
SEC24C	0.5173703073787523	0	8930
NIPA2	0.5174621052344947	0	6597
ZCCHC3	0.5175073727522151	0	11505
NTRK2	0.517516151846557	0	6812
DUSP6	0.5175218429391212	0	2894
ACTR5	0.5175375130329714	-1	156
CLK1	0.5176807024514958	0	2004
PROX1	0.5177209759257427	0	7916
DYRK4	0.5177532488879235	0	2916
RAB19	0.5178160450184608	0	8160
MICALL1	0.5178541441664655	-1	5955
RAB39A	0.5178692748498576	0	8181
ASB6	0.5180176603531441	0	762
KHDRBS2	0.5181365931894296	0	5083
RPA2	0.518176284551384	0	8624
FLOT1	0.5182366960680332	0	3628
LAMB2	0.5182971940327838	0	5319
DCAF13	0.5183186161965403	0	2488
RAB8A	0.5184105794946603	0	8202
RNF123	0.5184243580232374	0	8552
SRSF7	0.5184820921627444	0	9774
ISLR	0.5185234326552732	0	4858
STAMBP	0.5185678982954892	0	9827
NUMA1	0.5186128931082428	0	6847
PRDM16	0.5186499393363164	0	7841
NDE1	0.5187090539223753	0	6455
COL3A1	0.5187125642618494	0	2121
DUSP4	0.5187172915102494	0	2892
ZNF205	0.518769712143126	0	11629
LYL1	0.5187746392457341	0	5614
ANKRD27	0.5188032050405861	-1	466
PICK1	0.5188150845580917	0	7422
LAMC3	0.5188271098839408	0	5324
LARP7	0.5188763093447885	0	5341
PPP1R13B	0.5188770050875664	0	7779
VGLL1	0.5188787192090315	0	11194
GPS2	0.5188807538648781	0	4146
ADAM33	0.5188983726436908	0	179
EZR	0.5189424996147356	0	3287
SND1	0.5189477207932583	0	9544
C17orf75	0.5189491062372287	0	1196
MS4A6A	0.5189718710583698	0	6179
TAF3	0.5190189518825667	0	10031
FAT4	0.5190308501840905	0	3451
NR3C2	0.5190786944169027	0	6746
ITPA	0.519165609160944	0	4904
SERPINA1	0.5192432487020262	0	8980
PPP6R2	0.5192561643009216	0	7824
PTMS	0.5192756411096662	0	8065
TOE1	0.5193401401314155	0	10559
WDR37	0.5193418067466772	0	11289
GLIPR1L1	0.5194188193699135	0	3973
S100A6	0.5194243288355023	0	8786
GLIPR1	0.5194360127331876	0	3972
ST8SIA4	0.5194735784228632	-1	9815
TYR	0.5194874708649355	0	10933
PITPNC1	0.5194970922310498	0	7480
RPS15A	0.5195920120673022	0	8676
CNGA4	0.5195993553740148	0	2045
FAM189B	0.5196098763342768	-1	3376
PMEPA1	0.5196409088016803	0	7611
RHOF	0.5196974724059208	-1	8488
RAB6C	0.5199817864781091	0	8200
VPS33A	0.5200760002603161	0	11219
FAM83H	0.5201211614661329	0	3414
PTBP2	0.5202042960717899	0	8030
DCHS1	0.5202112682200715	0	2502
UBE2R2	0.5202228095477597	0	10975
IL4I1	0.5202797762880886	0	4742
ENPP3	0.5203425171387916	0	3130
TFDP3	0.5203561486137698	0	10229
COMMD3	0.5204354236023657	0	2146
GTSE1	0.5206248680360073	-1	4251
SEC14L2	0.5206681937942161	0	8919
HUWE1	0.520697302198836	0	4611
CCNL2	0.5207162291435558	0	1564
NTRK3	0.5208126239266769	0	6813
RHOB	0.5208595250662371	0	8483
MAP1A	0.5210078284516312	0	5697
SSBP2	0.5210642404311725	0	9780
JPH4	0.521125504015203	-1	4942
AMBRA1	0.5212273041168746	0	398
SLC1A7	0.5212729460828323	0	9221
DPM1	0.5212873968733852	0	2813
E2F8	0.5212913886547841	0	2928
RPLP0	0.5214081626877133	0	8661
NPHS1	0.521441847333238	0	6710
SREBF2	0.5214451939958495	0	9744
SLC38A4	0.5215870669004998	0	9351
GPRC5A	0.5216949986394857	0	4141
CHD9	0.5216963723355886	0	1855
TFAP2B	0.5217168135176743	0	10219
HCFC1	0.5217473884151939	0	4312
UNC5A	0.5217711010633533	0	11057
RAB26	0.5217812971108843	0	8169
C9orf72	0.5218676241234065	0	1288
FLYWCH2	0.521889808999201	0	3639
SRC	0.5219824901156926	0	9738
RGS16	0.5220199374486846	0	8464
ARHGEF6	0.5221257691195603	0	671
MTUS1	0.522169522492371	-1	6249
TRIM45	0.5223731554440721	0	10697
SYT8	0.5224701563454385	0	10003
KANK2	0.5225107148736967	0	4950
GLP1R	0.5225342945116562	0	3980
SUV39H1	0.5226122500385982	0	9950
POU2F1	0.5227743097677279	-1	7720
LGALS3	0.5227791720880988	0	5392
PEX10	0.5228004544838131	0	7312
CTBP2	0.5228006185042674	0	2314
PSEN2	0.522844572231812	0	7976
SRCAP	0.5230320683990891	0	9739
PWWP2B	0.5231758587563474	0	8118
TCEAL5	0.5231906323433756	-1	10139
MEX3B	0.5232686360640318	0	5920
TIRAP	0.5234123881517536	0	10328
AGGF1	0.5236683279491802	0	271
NUDC	0.523779182192701	0	6822
CDC42BPB	0.5238234010870066	0	1668
PPFIBP1	0.5239150021697963	0	7746
FAM114A2	0.52397224669069	0	3329
PLD3	0.524042921395746	0	7548
ZEB1	0.5241144953695968	0	11532
ZNF382	0.5242032056600324	0	11704
ZNF423	0.5244106228170163	0	11725
ANXA6	0.5244624555751997	0	511
ASB2	0.524473828497332	0	760
CSAD	0.5245378824194823	0	2282
ZBP1	0.5246936488727094	0	11447
LAPTM5	0.5247434981795938	0	5336
LRRC18	0.5248052156449627	-1	5526
MNX1	0.5248812170302849	0	6037
NIPAL1	0.5249230880895773	0	6598
MAP6	0.5249918944994503	0	5728
RAB12	0.5250302699170576	0	8156
LSM5	0.5250727770518056	0	5580
TLE3	0.5250939883953586	0	10339
PIBF1	0.5253836556861081	0	7420
PDCD7	0.5254173993025916	0	7224
GTF2H1	0.5254465610712031	0	4235
PIAS4	0.5254758251511487	0	7419
AIDA	0.5256380686551256	0	302
MSX2	0.5256935972268072	0	6203
MKRN1	0.5257224948795338	0	5986
SESTD1	0.525784483079625	0	9012
DHX40	0.525814929827136	0	2647
RABEP2	0.5258414555792328	0	8206
TACSTD2	0.5260465889374693	0	10018
TRMT2A	0.5260845703666425	0	10737
PSEN1	0.526090169924387	0	7975
AP1M2	0.5261996609942835	0	523
NCKAP1L	0.5262243207092142	-1	6437
NOL10	0.5262693090217719	0	6665
FGD3	0.526377116295228	0	3562
SLC3A2	0.5264099855465871	0	9366
RFC5	0.5264529528216474	0	8430
RPS19	0.526466507299806	0	8679
EZH2	0.5266284604134622	0	3286
TTC7A	0.5266532739534237	0	10847
TMEFF2	0.5266730181713283	0	10389
TOB2	0.5266858349180061	0	10558
RAB41	0.5267647778386054	0	8194
LILRA1	0.5268020092394454	0	5419
ZBTB33	0.5268045527766633	0	11464
RAB9B	0.526819578974611	0	8203
MTSS1	0.5268395788094469	0	6247
RAD51C	0.5268599393629966	0	8230
COMMD6	0.5270285619942042	0	2150
CAD	0.5271946033811664	0	1333
PRICKLE3	0.5272003350517859	0	7866
NMT2	0.5272871159491685	0	6654
VAMP3	0.5273663854127273	0	11163
FAM200A	0.5274068922403392	0	3379
PSMA4	0.5274336791573888	0	7985
RAB22A	0.527527977536831	0	8165
HMGB2	0.5275728290670707	0	4432
PRUNE2	0.527706480517548	0	7968
THBS3	0.527744452418979	0	10272
STAB1	0.5277944457658685	-1	9817
GALNT1	0.5279131313327192	0	3809
FGD1	0.5279660701061892	0	3560
AFP	0.5280808186966092	0	261
A2M	0.5280853079884358	-1	2
RASGEF1B	0.5281079178008118	0	8295
LRRC32	0.5281616871849467	0	5532
MAPRE3	0.5282187917547327	0	5751
HHEX	0.5282424175112898	0	4381
KCTD3	0.5283100827820204	0	5057
TGFBI	0.5283601489197822	0	10246
LIMCH1	0.5285037314515567	0	5424
GRIA1	0.5285070817391125	0	4169
NPLOC4	0.5285169727105561	-1	6712
CRISPLD2	0.5285458963093514	0	2258
TFE3	0.5285566843544001	0	10230
NLRC4	0.5285785796156818	0	6628
GREM2	0.5286107371969807	0	4165
GBP6	0.5286771522146209	0	3859
RASSF4	0.5287058399398687	0	8310
MLYCD	0.528726202964894	0	6007
CCDC71	0.5288148562059077	0	1508
SEC14L1	0.5289583492475504	-1	8918
SAE1	0.5289804057262713	0	8797
TIAL1	0.5289903354408355	0	10297
RAB20	0.5290199017187016	0	8163
MKLN1	0.5290376208844028	0	5983
EIF5A2	0.5290394918848953	0	3053
GPBP1L1	0.5290987177095925	-1	4080
LDHA	0.5291522075317934	0	5369
COMMD2	0.5292573152550313	0	2145
ZNF324B	0.5293052873417545	-1	11681
LRRFIP1	0.5293672934318491	0	5557
RAB13	0.5294005722429249	0	8157
NKIRAS2	0.5294270278612265	0	6614
BORA	0.5294287852094149	0	1091
AHCYL2	0.5294866895218872	0	292
SUCLG2	0.5295019239198736	0	9915
WDTC1	0.5295385360471188	0	11320
FLII	0.5295420597635632	0	3624
DLG3	0.529554586966442	0	2683
WDR53	0.5295733312469314	0	11300
NSMCE4A	0.5297222020719915	0	6783
SUV39H2	0.5297241244767348	0	9951
TP63	0.5297590587555723	0	10591
RPS21	0.5299404765917402	0	8682
TRIM2	0.5300211661783523	0	10677
CHRDL1	0.5300766990063522	0	1891
USP54	0.5301016444028799	0	11139
HTT	0.5301037312182939	0	4607
RFPL2	0.5301292558739049	0	8435
MYH10	0.5301782754027207	0	6294
STK38	0.5302495668520569	0	9871
TRIM46	0.5302514068449253	0	10698
RPL10A	0.530298450874252	0	8636
UNC5B	0.5303153836390876	0	11058
MRPL27	0.5303538630492806	0	6123
AGO1	0.5303701599320445	0	275
ERMP1	0.530385776928765	0	3211
FAM107B	0.5304004576196499	0	3323
PDIA4	0.5304006716420328	0	7259
GATA6	0.5304065267657865	0	3847
PKM	0.5304376675274131	0	7502
SUSD1	0.5304448875878252	-1	9946
DHX38	0.5304484372596274	0	2646
CAMK2G	0.5304565502387135	0	1361
TG	0.5305217153461043	0	10239
BRCC3	0.5305441593450453	0	1100
TMX4	0.5305924336055368	0	10503
BUB3	0.5306603486671082	0	1161
FGD4	0.5306911941383593	0	3563
CEP97	0.5308453247751775	0	1809
LGR4	0.5309064883945015	0	5404
CTNNBL1	0.5309463582722869	0	2329
PAAF1	0.5309591024221475	-1	7021
ADAM23	0.5309800876699045	0	175
KCNA6	0.5310018016084689	0	4978
TERF2IP	0.53102416533284	0	10200
UBE2V2	0.5310484817882221	0	10977
TPH2	0.5310946318658766	0	10599
NFRKB	0.5310952107357404	0	6567
RAP2B	0.531123559612307	0	8272
MAP7D1	0.531213783630821	-1	5730
NUP155	0.5313024320295812	0	6853
APMAP	0.5313785394495449	0	563
DSCC1	0.5314744789177814	0	2850
HDGF	0.5315209279467288	0	4332
FKBP9	0.5315909409067484	0	3618
ABCA3	0.5317429947195437	0	19
RPS16	0.5317735774890411	0	8677
TAL1	0.5318000538602179	0	10047
OXSM	0.5318339002701539	0	7001
